System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
23:28:32,1.204095,Cow,10,10,10,0,0,0,0,0,10,0,0,0,0,0,3,7,3,7,0,0,0,0,
23:28:45,27.07932,Cow,10,9,9,0,0,0,0,0,10,0,0,0,0,0,2,7,3,7,0,0,0,1,
23:28:59,55.20852,Cow,10,8,8,0,0,0,0,0,10,0,0,0,0,0,1,7,3,7,0,0,0,2,
23:29:21,98.67715,Cow,10,8,0,8,0,0,0,0,10,8,0,0,0,0,1,7,3,7,0,0,0,2,
23:29:44,144.136,Cow,10,8,0,0,8,0,0,0,10,8,8,0,0,0,1,7,3,7,0,0,0,2,
23:30:14,203.3887,Cow,10,6,0,0,6,0,0,0,10,8,8,0,0,0,0,6,3,7,2,0,0,2,
23:30:20,215.5723,Cow,10,6,0,0,0,6,0,0,10,8,8,6,0,0,0,6,3,7,2,0,0,2,
23:30:51,278.4549,Cow,10,5,0,0,0,5,0,0,10,8,8,6,0,0,0,5,3,7,2,0,0,3,
23:31:15,326.0919,Cow,10,5,0,0,0,0,5,0,10,8,8,6,5,0,0,5,3,7,2,0,0,3,
23:31:17,330.0013,Cow,10,4,0,0,0,0,4,0,10,8,8,6,5,0,0,4,3,7,2,0,0,4,
23:31:25,346.0086,Cow,10,3,0,0,0,0,3,0,10,8,8,6,5,0,0,3,3,7,3,0,0,4,
23:31:52,401.1192,Cow,10,2,0,0,0,0,2,0,10,8,8,6,5,0,0,2,3,7,3,0,0,5,
23:32:36,488.5782,Cow,10,2,0,0,0,0,0,2,10,8,8,6,5,2,0,2,3,7,3,0,0,5,
23:32:36,489.0299,Cow,10,0,0,0,0,0,0,0,10,8,8,6,5,2,0,0,3,7,3,0,2,5,
