System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:43:12,1.202575,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
19:43:57,91.10857,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
19:44:18,133.1079,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,2,4,2,4,0,0,0,0,
19:44:41,179.474,Lion,7,7,1,0,6,0,0,0,7,6,6,0,0,0,2,5,2,5,0,0,0,0,
19:44:51,199.1413,Lion,7,7,1,0,0,6,0,0,7,6,6,6,0,0,2,5,2,5,0,0,0,0,
19:44:52,201.7024,Lion,7,2,1,0,0,1,0,0,7,6,6,6,0,0,0,2,2,5,3,2,0,0,
19:45:26,269.4644,Lion,7,2,0,1,0,1,0,0,7,7,6,6,0,0,0,2,2,5,3,2,0,0,
19:45:42,301.0657,Lion,7,2,0,1,0,0,1,0,7,7,6,6,1,0,0,2,2,5,3,2,0,0,
19:45:47,311.4712,Lion,7,2,0,0,1,0,1,0,7,7,7,6,1,0,0,2,2,5,3,2,0,0,
19:46:20,377.4933,Lion,7,2,0,0,0,1,1,0,7,7,7,7,1,0,0,2,2,5,3,2,0,0,
19:46:57,451.0568,Lion,7,2,0,0,0,1,0,1,7,7,7,7,1,1,0,2,2,5,3,2,0,0,
19:46:58,453.0107,Lion,7,1,0,0,0,1,0,0,7,7,7,7,1,1,0,1,2,5,3,2,1,0,
19:47:11,479.4809,Lion,7,1,0,0,0,0,1,0,7,7,7,7,2,1,0,1,2,5,3,2,1,0,
19:48:26,629.5244,Lion,7,1,0,0,0,0,0,1,7,7,7,7,2,2,0,1,2,5,3,2,1,0,
19:48:26,630.4771,Lion,7,0,0,0,0,0,0,0,7,7,7,7,2,2,0,0,2,5,3,2,2,0,
