System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:51:1,1.210683,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,5,1,5,1,0,0,0,0,
17:51:42,83.59976,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,5,1,5,1,0,0,0,0,
17:52:2,122.1271,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,5,1,5,1,0,0,0,0,
17:52:25,168.6657,Fox,6,5,0,0,5,0,0,0,6,6,6,0,0,0,4,1,5,1,0,0,0,1,
17:52:32,182.591,Fox,6,5,0,0,0,5,0,0,6,6,6,5,0,0,4,1,5,1,0,0,0,1,
17:52:41,201.0388,Fox,6,2,0,0,0,2,0,0,6,6,6,5,0,0,1,1,5,1,0,3,0,1,
17:53:9,257.8536,Fox,6,1,0,0,0,1,0,0,6,6,6,5,0,0,0,1,5,1,0,4,0,1,
17:53:19,276.1159,Fox,6,1,0,0,0,0,1,0,6,6,6,5,1,0,0,1,5,1,0,4,0,1,
17:54:27,413.5947,Fox,6,1,0,0,0,0,0,1,6,6,6,5,1,1,0,1,5,1,0,4,0,1,
17:54:28,415.0435,Fox,6,0,0,0,0,0,0,0,6,6,6,5,1,1,0,0,5,1,0,4,1,1,
