System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:51:1,1.210683,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
17:51:42,83.59976,Dog,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
17:51:56,111.6878,Dog,6,5,0,5,0,0,0,0,6,6,0,0,0,0,2,3,3,3,0,0,0,1,
17:52:2,122.1271,Dog,6,5,0,0,5,0,0,0,6,6,5,0,0,0,2,3,3,3,0,0,0,1,
17:52:22,162.9022,Dog,6,4,0,0,4,0,0,0,6,6,5,0,0,0,2,2,3,3,0,0,0,2,
17:52:32,182.591,Dog,6,4,0,0,0,4,0,0,6,6,5,4,0,0,2,2,3,3,0,0,0,2,
17:52:41,201.0388,Dog,6,2,0,0,0,2,0,0,6,6,5,4,0,0,1,1,3,3,0,2,0,2,
17:52:44,206.0612,Dog,7,3,1,0,0,2,0,0,7,6,5,4,0,0,2,1,4,3,0,2,0,2,
17:53:15,268.7771,Dog,7,2,1,0,0,1,0,0,7,6,5,4,0,0,2,0,4,3,0,2,0,3,
17:53:19,276.1159,Dog,7,2,1,0,0,0,1,0,7,6,5,4,1,0,2,0,4,3,0,2,0,3,
17:53:25,288.5773,Dog,7,2,0,1,0,0,1,0,7,7,5,4,1,0,2,0,4,3,0,2,0,3,
17:53:44,327.0558,Dog,7,2,0,0,1,0,1,0,7,7,6,4,1,0,2,0,4,3,0,2,0,3,
17:53:47,333.2769,Dog,7,1,0,0,0,0,1,0,7,7,6,4,1,0,1,0,4,3,0,3,0,3,
17:54:14,387.1067,Dog,7,0,0,0,0,0,0,0,7,7,6,4,1,0,0,0,4,3,0,4,0,3,
