System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:51:1,1.210683,Cow,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
17:51:50,98.60316,Cow,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
17:52:13,144.1088,Cow,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
17:52:19,156.1006,Cow,6,5,0,0,5,0,0,0,6,6,6,0,0,0,3,2,3,3,0,0,0,1,
17:52:39,197.4049,Cow,6,4,0,0,4,0,0,0,6,6,6,0,0,0,3,1,3,3,0,0,0,2,
17:52:42,203.4025,Cow,6,3,0,0,3,0,0,0,6,6,6,0,0,0,2,1,3,3,0,1,0,2,
17:52:48,215.575,Cow,6,3,0,0,0,3,0,0,6,6,6,3,0,0,2,1,3,3,0,1,0,2,
17:53:29,296.1558,Cow,6,2,0,0,0,2,0,0,6,6,6,3,0,0,1,1,3,3,0,1,0,3,
17:53:35,309.9099,Cow,6,1,0,0,0,1,0,0,6,6,6,3,0,0,1,0,3,3,0,1,0,4,
17:53:44,326.0988,Cow,6,1,0,0,0,0,1,0,6,6,6,3,1,0,1,0,3,3,0,1,0,4,
17:55:5,488.585,Cow,6,1,0,0,0,0,0,1,6,6,6,3,1,1,1,0,3,3,0,1,0,4,
17:55:6,491.0282,Cow,6,0,0,0,0,0,0,0,6,6,6,3,1,1,0,0,3,3,0,1,1,4,
