System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:51:1,1.210683,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
17:51:46,91.11256,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
17:52:7,133.1162,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,2,4,2,4,0,0,0,0,
17:52:40,199.1273,Lion,6,6,0,0,0,6,0,0,6,6,6,6,0,0,2,4,2,4,0,0,0,0,
17:52:41,201.7265,Lion,6,4,0,0,0,4,0,0,6,6,6,6,0,0,2,2,2,4,2,0,0,0,
17:53:16,271.6143,Lion,6,3,0,0,0,3,0,0,6,6,6,6,0,0,1,2,2,4,2,1,0,0,
17:53:31,301.0781,Lion,6,3,0,0,0,0,3,0,6,6,6,6,3,0,1,2,2,4,2,1,0,0,
17:54:46,451.086,Lion,6,3,0,0,0,0,0,3,6,6,6,6,3,3,1,2,2,4,2,1,0,0,
17:54:47,452.0297,Lion,6,1,0,0,0,0,0,1,6,6,6,6,3,3,0,1,2,4,2,1,2,0,
17:54:48,455.0221,Lion,6,0,0,0,0,0,0,0,6,6,6,6,3,3,0,0,2,4,2,1,3,0,
