System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
1:45:4,1.213489,Pig,8,8,8,0,0,0,0,0,8,0,0,0,0,0,3,5,3,5,0,0,0,0,
1:45:19,29.71867,Pig,8,7,7,0,0,0,0,0,8,0,0,0,0,0,2,5,3,5,0,0,0,1,
1:45:42,76.0806,Pig,8,7,0,7,0,0,0,0,8,7,0,0,0,0,2,5,3,5,0,0,0,1,
1:45:48,86.29138,Pig,8,6,0,6,0,0,0,0,8,7,0,0,0,0,1,5,3,5,0,0,0,2,
1:46:0,111.1682,Pig,8,6,0,0,6,0,0,0,8,7,6,0,0,0,1,5,3,5,0,0,0,2,
1:46:27,166.1116,Pig,8,6,0,0,0,6,0,0,8,7,6,6,0,0,1,5,3,5,0,0,0,2,
1:46:32,174.5464,Pig,12,10,4,0,0,6,0,0,12,7,6,6,0,0,2,8,4,8,0,0,0,2,
1:46:42,194.1687,Pig,12,9,4,0,0,5,0,0,12,7,6,6,0,0,2,7,4,8,0,0,0,3,
1:46:45,200.3074,Pig,12,8,4,0,0,4,0,0,12,7,6,6,0,0,2,6,4,8,1,0,0,3,
1:47:9,249.5934,Pig,12,8,0,4,0,4,0,0,12,11,6,6,0,0,2,6,4,8,1,0,0,3,
1:47:10,251.0943,Pig,12,8,0,4,0,0,4,0,12,11,6,6,4,0,2,6,4,8,1,0,0,3,
1:47:27,284.5822,Pig,12,8,0,0,4,0,4,0,12,11,10,6,4,0,2,6,4,8,1,0,0,3,
1:47:27,285.6084,Pig,16,12,4,0,4,0,4,0,16,11,10,6,4,0,4,8,6,10,1,0,0,3,
1:47:53,337.7697,Pig,20,16,8,0,4,0,4,0,20,11,10,6,4,0,5,11,7,13,1,0,0,3,
1:47:54,339.5787,Pig,20,16,8,0,0,4,4,0,20,11,10,10,4,0,5,11,7,13,1,0,0,3,
1:48:5,360.6163,Pig,20,16,4,4,0,4,4,0,20,15,10,10,4,0,5,11,7,13,1,0,0,3,
1:48:12,376.068,Pig,20,16,4,4,0,4,0,4,20,15,10,10,4,4,5,11,7,13,1,0,0,3,
1:48:15,380.4717,Pig,24,20,8,4,0,4,0,4,24,15,10,10,4,4,6,14,8,16,1,0,0,3,
1:48:22,395.6139,Pig,24,20,8,0,4,4,0,4,24,15,14,10,4,4,6,14,8,16,1,0,0,3,
1:48:23,396.1255,Pig,24,18,8,0,4,4,0,2,24,15,14,10,4,4,5,13,8,16,1,0,2,3,
1:48:26,402.5663,Pig,24,17,8,0,4,4,0,1,24,15,14,10,4,4,5,12,8,16,1,0,2,4,
1:48:31,412.7648,Pig,24,17,4,4,4,4,0,1,24,19,14,10,4,4,5,12,8,16,1,0,2,4,
1:48:33,416.2681,Pig,24,16,4,4,4,4,0,0,24,19,14,10,4,4,5,11,8,16,1,0,3,4,
1:48:37,424.5162,Pig,24,16,4,4,4,0,4,0,24,19,14,10,8,4,5,11,8,16,1,0,3,4,
1:48:39,428.4658,Pig,28,20,8,4,4,0,4,0,28,19,14,10,8,4,7,13,10,18,1,0,3,4,
1:48:40,430.6898,Pig,28,19,8,3,4,0,4,0,28,19,14,10,8,4,7,12,10,18,1,0,3,5,
1:48:48,447.8105,Pig,28,19,8,0,7,0,4,0,28,19,17,10,8,4,7,12,10,18,1,0,3,5,
1:48:49,448.8603,Pig,32,23,12,0,7,0,4,0,32,19,17,10,8,4,8,15,11,21,1,0,3,5,
1:48:50,450.5886,Pig,32,23,12,0,3,4,4,0,32,19,17,14,8,4,8,15,11,21,1,0,3,5,
1:48:50,451.1873,Pig,36,27,16,0,3,4,4,0,36,19,17,14,8,4,10,17,13,23,1,0,3,5,
1:48:52,455.485,Pig,36,27,12,4,3,4,4,0,36,23,17,14,8,4,10,17,13,23,1,0,3,5,
