System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
1:45:4,1.213489,Cow,8,8,8,0,0,0,0,0,8,0,0,0,0,0,3,5,3,5,0,0,0,0,
1:45:54,98.64129,Cow,8,8,0,8,0,0,0,0,8,8,0,0,0,0,3,5,3,5,0,0,0,0,
1:46:16,144.0941,Cow,8,8,0,0,8,0,0,0,8,8,8,0,0,0,3,5,3,5,0,0,0,0,
1:46:35,181.8823,Cow,8,7,0,0,7,0,0,0,8,8,8,0,0,0,2,5,3,5,0,0,0,1,
1:46:37,185.2091,Cow,8,4,0,0,4,0,0,0,8,8,8,0,0,0,2,2,3,5,3,0,0,1,
1:46:52,215.5758,Cow,8,4,0,0,0,4,0,0,8,8,8,4,0,0,2,2,3,5,3,0,0,1,
1:47:16,263.8391,Cow,9,5,1,0,0,4,0,0,9,8,8,4,0,0,2,3,3,6,3,0,0,1,
1:47:48,326.0977,Cow,9,5,1,0,0,0,4,0,9,8,8,4,4,0,2,3,3,6,3,0,0,1,
1:48:5,361.3747,Cow,9,5,0,1,0,0,4,0,9,9,8,4,4,0,2,3,3,6,3,0,0,1,
1:48:8,366.8819,Cow,10,6,1,1,0,0,4,0,10,9,8,4,4,0,3,3,4,6,3,0,0,1,
1:48:21,393.4072,Cow,11,7,2,1,0,0,4,0,11,9,8,4,4,0,4,3,5,6,3,0,0,1,
1:48:28,406.8509,Cow,11,7,2,0,1,0,4,0,11,9,9,4,4,0,4,3,5,6,3,0,0,1,
1:48:56,463.3642,Cow,12,8,3,0,1,0,4,0,12,9,9,4,4,0,4,4,5,7,3,0,0,1,
1:48:57,464.4512,Cow,12,8,2,1,1,0,4,0,12,10,9,4,4,0,4,4,5,7,3,0,0,1,
1:49:4,478.372,Cow,12,8,2,1,0,1,4,0,12,10,9,5,4,0,4,4,5,7,3,0,0,1,
1:49:9,488.6291,Cow,12,8,2,1,0,1,0,4,12,10,9,5,4,4,4,4,5,7,3,0,0,1,
1:49:10,490.9024,Cow,12,8,1,2,0,1,0,4,12,11,9,5,4,4,4,4,5,7,3,0,0,1,
1:49:17,505.1858,Cow,13,9,2,2,0,1,0,4,13,11,9,5,4,4,4,5,5,8,3,0,0,1,
1:49:19,509.9826,Cow,13,9,2,1,1,1,0,4,13,11,10,5,4,4,4,5,5,8,3,0,0,1,
1:49:33,536.4184,Cow,13,9,2,0,2,1,0,4,13,11,11,5,4,4,4,5,5,8,3,0,0,1,
1:49:34,538.8416,Cow,13,7,2,0,2,1,0,2,13,11,11,5,4,4,2,5,5,8,3,0,2,1,
1:49:42,554.3088,Cow,14,8,3,0,2,1,0,2,14,11,11,5,4,4,2,6,5,9,3,0,2,1,
1:49:45,560.9197,Cow,14,8,2,1,2,1,0,2,14,12,11,5,4,4,2,6,5,9,3,0,2,1,
1:49:55,581.4449,Cow,14,8,2,1,1,2,0,2,14,12,11,6,4,4,2,6,5,9,3,0,2,1,
