System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
18:4:50,1.207325,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,5,1,5,1,0,0,0,0,
18:5:35,91.20181,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,5,1,5,1,0,0,0,0,
18:5:56,133.1869,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,5,1,5,1,0,0,0,0,
18:6:20,181.7563,Lion,7,7,1,0,6,0,0,0,7,6,6,0,0,0,5,2,5,2,0,0,0,0,
18:6:29,199.1727,Lion,7,7,1,0,0,6,0,0,7,6,6,6,0,0,5,2,5,2,0,0,0,0,
18:6:30,201.7698,Lion,7,3,1,0,0,2,0,0,7,6,6,6,0,0,2,1,5,2,1,3,0,0,
18:7:5,271.8061,Lion,7,3,0,1,0,2,0,0,7,7,6,6,0,0,2,1,5,2,1,3,0,0,
18:7:8,276.4186,Lion,8,4,1,1,0,2,0,0,8,7,6,6,0,0,3,1,6,2,1,3,0,0,
18:7:20,301.1635,Lion,8,4,1,1,0,0,2,0,8,7,6,6,2,0,3,1,6,2,1,3,0,0,
18:7:25,310.5885,Lion,8,3,1,0,0,0,2,0,8,7,6,6,2,0,3,0,6,2,1,4,0,0,
18:7:49,359.5905,Lion,8,2,1,0,0,0,1,0,8,7,6,6,2,0,2,0,6,2,1,5,0,0,
18:7:53,366.4471,Lion,8,2,0,1,0,0,1,0,8,8,6,6,2,0,2,0,6,2,1,5,0,0,
18:8:14,408.428,Lion,8,2,0,0,1,0,1,0,8,8,7,6,2,0,2,0,6,2,1,5,0,0,
18:8:35,451.1232,Lion,8,2,0,0,1,0,0,1,8,8,7,6,2,1,2,0,6,2,1,5,0,0,
18:8:36,453.0531,Lion,8,1,0,0,1,0,0,0,8,8,7,6,2,1,1,0,6,2,1,5,1,0,
18:8:47,474.4892,Lion,8,1,0,0,0,1,0,0,8,8,7,7,2,1,1,0,6,2,1,5,1,0,
18:9:38,576.3974,Lion,8,1,0,0,0,0,1,0,8,8,7,7,3,1,1,0,6,2,1,5,1,0,
