System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
18:4:50,1.207325,Cow,6,6,6,0,0,0,0,0,6,0,0,0,0,0,5,1,5,1,0,0,0,0,
18:5:39,98.6189,Cow,6,6,0,6,0,0,0,0,6,6,0,0,0,0,5,1,5,1,0,0,0,0,
18:6:1,144.212,Cow,6,6,0,0,6,0,0,0,6,6,6,0,0,0,5,1,5,1,0,0,0,0,
18:6:25,191.847,Cow,7,7,1,0,6,0,0,0,7,6,6,0,0,0,5,2,5,2,0,0,0,0,
18:6:31,203.4102,Cow,7,5,1,0,4,0,0,0,7,6,6,0,0,0,3,2,5,2,2,0,0,0,
18:6:37,215.6322,Cow,7,5,1,0,0,4,0,0,7,6,6,4,0,0,3,2,5,2,2,0,0,0,
18:7:14,289.3672,Cow,7,5,0,1,0,4,0,0,7,7,6,4,0,0,3,2,5,2,2,0,0,0,
18:7:32,326.1559,Cow,7,5,0,1,0,0,4,0,7,7,6,4,4,0,3,2,5,2,2,0,0,0,
18:7:37,334.8809,Cow,7,5,0,0,1,0,4,0,7,7,7,4,4,0,3,2,5,2,2,0,0,0,
18:7:50,359.8633,Cow,7,4,0,0,0,0,4,0,7,7,7,4,4,0,3,1,5,2,2,0,0,1,
18:8:5,390.1072,Cow,8,5,1,0,0,0,4,0,8,7,7,4,4,0,4,1,6,2,2,0,0,1,
18:8:54,487.6132,Cow,8,5,0,1,0,0,4,0,8,8,7,4,4,0,4,1,6,2,2,0,0,1,
18:8:54,488.6606,Cow,8,5,0,1,0,0,0,4,8,8,7,4,4,4,4,1,6,2,2,0,0,1,
18:8:54,489.0366,Cow,8,3,0,1,0,0,0,2,8,8,7,4,4,4,3,0,6,2,2,0,2,1,
18:8:55,491.0303,Cow,8,2,0,1,0,0,0,1,8,8,7,4,4,4,2,0,6,2,2,0,3,1,
18:8:57,495.0366,Cow,8,1,0,1,0,0,0,0,8,8,7,4,4,4,1,0,6,2,2,0,4,1,
18:9:16,533.1312,Cow,8,1,0,0,1,0,0,0,8,8,8,4,4,4,1,0,6,2,2,0,4,1,
18:9:52,604.6486,Cow,8,1,0,0,0,1,0,0,8,8,8,5,4,4,1,0,6,2,2,0,4,1,
