System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
18:4:50,1.207325,Pig,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
18:5:19,58.48987,Pig,6,5,5,0,0,0,0,0,6,0,0,0,0,0,2,3,3,3,0,0,0,1,
18:5:27,76.1712,Pig,6,5,0,5,0,0,0,0,6,5,0,0,0,0,2,3,3,3,0,0,0,1,
18:5:45,111.1255,Pig,6,5,0,0,5,0,0,0,6,5,5,0,0,0,2,3,3,3,0,0,0,1,
18:6:12,166.1951,Pig,6,5,0,0,0,5,0,0,6,5,5,5,0,0,2,3,3,3,0,0,0,1,
18:6:20,180.7346,Pig,6,4,0,0,0,4,0,0,6,5,5,5,0,0,1,3,3,3,0,1,0,1,
18:6:30,200.2725,Pig,6,3,0,0,0,3,0,0,6,5,5,5,0,0,1,2,3,3,1,1,0,1,
18:6:55,251.1801,Pig,6,3,0,0,0,0,3,0,6,5,5,5,3,0,1,2,3,3,1,1,0,1,
18:7:9,279.7084,Pig,6,2,0,0,0,0,2,0,6,5,5,5,3,0,1,1,3,3,1,1,0,2,
18:7:58,376.1548,Pig,6,2,0,0,0,0,0,2,6,5,5,5,3,2,1,1,3,3,1,1,0,2,
18:7:58,377.0498,Pig,6,0,0,0,0,0,0,0,6,5,5,5,3,2,0,0,3,3,1,1,2,2,
