System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:34:44,1.21875,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
17:35:25,83.63477,Dog,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
17:35:44,122.0989,Dog,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
17:36:9,172.0524,Dog,7,7,1,0,6,0,0,0,7,6,6,0,0,0,4,3,4,3,0,0,0,0,
17:36:14,182.6706,Dog,7,7,1,0,0,6,0,0,7,6,6,6,0,0,4,3,4,3,0,0,0,0,
17:36:15,184.3668,Dog,7,6,1,0,0,5,0,0,7,6,6,6,0,0,3,3,4,3,0,0,0,1,
17:36:24,201.0085,Dog,7,2,1,0,0,1,0,0,7,6,6,6,0,0,1,1,4,3,1,3,0,1,
17:36:50,254.5069,Dog,7,2,0,1,0,1,0,0,7,7,6,6,0,0,1,1,4,3,1,3,0,1,
17:36:56,265.1488,Dog,7,1,0,1,0,0,0,0,7,7,6,6,0,0,1,0,4,3,1,3,0,2,
17:37:10,292.9779,Dog,7,1,0,0,1,0,0,0,7,7,7,6,0,0,1,0,4,3,1,3,0,2,
17:37:40,353.4508,Dog,7,1,0,0,0,1,0,0,7,7,7,7,0,0,1,0,4,3,1,3,0,2,
17:38:27,446.9622,Dog,7,1,0,0,0,0,1,0,7,7,7,7,1,0,1,0,4,3,1,3,0,2,
17:39:22,558.5591,Dog,7,0,0,0,0,0,0,0,7,7,7,7,1,0,0,0,4,3,1,4,0,2,
