System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:34:44,1.21875,Cow,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
17:35:25,84.7625,Cow,6,5,5,0,0,0,0,0,6,0,0,0,0,0,3,2,4,2,0,0,0,1,
17:35:32,98.66608,Cow,6,5,0,5,0,0,0,0,6,5,0,0,0,0,3,2,4,2,0,0,0,1,
17:35:32,98.90208,Cow,6,4,0,4,0,0,0,0,6,5,0,0,0,0,3,1,4,2,0,0,0,2,
17:35:55,144.1593,Cow,6,4,0,0,4,0,0,0,6,5,4,0,0,0,3,1,4,2,0,0,0,2,
17:36:14,182.591,Cow,6,3,0,0,3,0,0,0,6,5,4,0,0,0,2,1,4,2,0,0,0,3,
17:36:17,187.7872,Cow,6,2,0,0,2,0,0,0,6,5,4,0,0,0,1,1,4,2,0,0,0,4,
17:36:25,203.41,Cow,6,1,0,0,1,0,0,0,6,5,4,0,0,0,1,0,4,2,0,1,0,4,
17:36:31,215.598,Cow,6,1,0,0,0,1,0,0,6,5,4,1,0,0,1,0,4,2,0,1,0,4,
17:37:26,326.0759,Cow,6,1,0,0,0,0,1,0,6,5,4,1,1,0,1,0,4,2,0,1,0,4,
17:38:47,488.5894,Cow,6,1,0,0,0,0,0,1,6,5,4,1,1,1,1,0,4,2,0,1,0,4,
17:38:48,489.0401,Cow,6,0,0,0,0,0,0,0,6,5,4,1,1,1,0,0,4,2,0,1,1,4,
