System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:34:44,1.21875,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
17:35:7,47.52435,Fox,6,5,5,0,0,0,0,0,6,0,0,0,0,0,3,2,3,3,0,0,0,1,
17:35:25,83.63477,Fox,6,5,0,5,0,0,0,0,6,5,0,0,0,0,3,2,3,3,0,0,0,1,
17:35:44,122.0989,Fox,6,5,0,0,5,0,0,0,6,5,5,0,0,0,3,2,3,3,0,0,0,1,
17:36:14,182.6706,Fox,6,5,0,0,0,5,0,0,6,5,5,5,0,0,3,2,3,3,0,0,0,1,
17:36:24,201.0085,Fox,6,2,0,0,0,2,0,0,6,5,5,5,0,0,1,1,3,3,1,2,0,1,
17:36:55,264.499,Fox,6,1,0,0,0,1,0,0,6,5,5,5,0,0,1,0,3,3,1,3,0,1,
17:37:1,276.1035,Fox,6,1,0,0,0,0,1,0,6,5,5,5,1,0,1,0,3,3,1,3,0,1,
17:37:8,289.4392,Fox,8,3,2,0,0,0,1,0,8,5,5,5,1,0,3,0,5,3,1,3,0,1,
17:37:46,365.0962,Fox,8,2,2,0,0,0,0,0,8,5,5,5,1,0,2,0,5,3,1,4,0,1,
17:37:49,371.9523,Fox,8,2,0,2,0,0,0,0,8,7,5,5,1,0,2,0,5,3,1,4,0,1,
17:38:8,410.4667,Fox,8,2,0,0,2,0,0,0,8,7,7,5,1,0,2,0,5,3,1,4,0,1,
17:38:11,416.6078,Fox,8,0,0,0,0,0,0,0,8,7,7,5,1,0,0,0,5,3,1,6,0,1,
