System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:34:44,1.21875,Pig,6,6,6,0,0,0,0,0,6,0,0,0,0,0,5,1,5,1,0,0,0,0,
17:34:52,17.96851,Pig,6,5,5,0,0,0,0,0,6,0,0,0,0,0,4,1,5,1,0,0,0,1,
17:35:13,61.19104,Pig,6,4,4,0,0,0,0,0,6,0,0,0,0,0,3,1,5,1,0,0,0,2,
17:35:21,76.10483,Pig,6,4,0,4,0,0,0,0,6,4,0,0,0,0,3,1,5,1,0,0,0,2,
17:35:38,111.1215,Pig,6,4,0,0,4,0,0,0,6,4,4,0,0,0,3,1,5,1,0,0,0,2,
17:35:54,142.961,Pig,6,3,0,0,3,0,0,0,6,4,4,0,0,0,3,0,5,1,0,0,0,3,
17:36:3,161.1686,Pig,6,2,0,0,2,0,0,0,6,4,4,0,0,0,2,0,5,1,0,0,0,4,
17:36:6,166.1037,Pig,6,2,0,0,0,2,0,0,6,4,4,2,0,0,2,0,5,1,0,0,0,4,
17:36:23,200.2584,Pig,6,1,0,0,0,1,0,0,6,4,4,2,0,0,1,0,5,1,1,0,0,4,
17:36:49,251.0738,Pig,6,1,0,0,0,0,1,0,6,4,4,2,1,0,1,0,5,1,1,0,0,4,
17:37:47,368.3154,Pig,6,0,0,0,0,0,0,0,6,4,4,2,1,0,0,0,5,1,1,0,0,5,
