System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:34:44,1.21875,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
17:35:28,91.10603,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
17:35:49,133.1327,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
17:36:23,199.1313,Lion,6,6,0,0,0,6,0,0,6,6,6,6,0,0,3,3,3,3,0,0,0,0,
17:36:24,201.7897,Lion,6,4,0,0,0,4,0,0,6,6,6,6,0,0,2,2,3,3,2,0,0,0,
17:37:7,287.853,Lion,7,5,1,0,0,4,0,0,7,6,6,6,0,0,3,2,4,3,2,0,0,0,
17:37:14,301.1125,Lion,7,5,1,0,0,0,4,0,7,6,6,6,4,0,3,2,4,3,2,0,0,0,
17:37:30,334.7802,Lion,8,6,2,0,0,0,4,0,8,6,6,6,4,0,4,2,5,3,2,0,0,0,
17:37:52,377.8822,Lion,8,6,1,1,0,0,4,0,8,7,6,6,4,0,4,2,5,3,2,0,0,0,
17:38:13,419.8833,Lion,8,6,1,0,1,0,4,0,8,7,7,6,4,0,4,2,5,3,2,0,0,0,
17:38:15,424.7729,Lion,8,6,0,1,1,0,4,0,8,8,7,6,4,0,4,2,5,3,2,0,0,0,
17:38:21,435.1199,Lion,8,5,0,1,0,0,4,0,8,8,7,6,4,0,3,2,5,3,2,1,0,0,
17:38:29,451.1197,Lion,8,5,0,1,0,0,0,4,8,8,7,6,4,4,3,2,5,3,2,1,0,0,
17:38:29,452.0576,Lion,8,4,0,1,0,0,0,3,8,8,7,6,4,4,3,1,5,3,2,1,1,0,
17:38:30,453.0477,Lion,8,3,0,1,0,0,0,2,8,8,7,6,4,4,2,1,5,3,2,1,2,0,
17:38:31,455.0577,Lion,8,2,0,1,0,0,0,1,8,8,7,6,4,4,2,0,5,3,2,1,3,0,
17:38:32,458.0488,Lion,8,1,0,1,0,0,0,0,8,8,7,6,4,4,1,0,5,3,2,1,4,0,
17:38:36,466.8044,Lion,8,1,0,0,1,0,0,0,8,8,8,6,4,4,1,0,5,3,2,1,4,0,
17:39:9,532.7648,Lion,8,1,0,0,0,1,0,0,8,8,8,7,4,4,1,0,5,3,2,1,4,0,
17:40:0,634.7759,Lion,8,1,0,0,0,0,1,0,8,8,8,7,5,4,1,0,5,3,2,1,4,0,
