System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:54:39,1.20418,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
19:55:20,83.58569,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
19:55:39,122.0751,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
19:56:5,173.0484,Fox,8,8,2,0,6,0,0,0,8,6,6,0,0,0,5,3,5,3,0,0,0,0,
19:56:9,182.5835,Fox,8,8,2,0,0,6,0,0,8,6,6,6,0,0,5,3,5,3,0,0,0,0,
19:56:19,201.0117,Fox,8,5,2,0,0,3,0,0,8,6,6,6,0,0,4,1,5,3,0,3,0,0,
19:56:46,255.6025,Fox,8,5,0,2,0,3,0,0,8,8,6,6,0,0,4,1,5,3,0,3,0,0,
19:56:56,276.075,Fox,8,5,0,2,0,0,3,0,8,8,6,6,3,0,4,1,5,3,0,3,0,0,
19:57:2,287.1827,Fox,8,4,0,2,0,0,2,0,8,8,6,6,3,0,3,1,5,3,0,4,0,0,
19:57:5,294.0267,Fox,8,4,0,0,2,0,2,0,8,8,8,6,3,0,3,1,5,3,0,4,0,0,
19:57:8,300.1926,Fox,8,2,0,0,0,0,2,0,8,8,8,6,3,0,1,1,5,3,0,6,0,0,
19:57:47,377.1017,Fox,8,1,0,0,0,0,1,0,8,8,8,6,3,0,1,0,5,3,0,7,0,0,
19:58:5,413.5758,Fox,8,1,0,0,0,0,0,1,8,8,8,6,3,1,1,0,5,3,0,7,0,0,
19:58:5,414.0305,Fox,8,0,0,0,0,0,0,0,8,8,8,6,3,1,0,0,5,3,0,7,1,0,
