System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
20:2:33,1.212478,Cow,6,6,6,0,0,0,0,0,6,0,0,0,0,0,5,1,5,1,0,0,0,0,
20:2:34,2.233405,Cow,6,5,5,0,0,0,0,0,6,0,0,0,0,0,4,1,5,1,0,0,0,1,
20:3:22,98.64303,Cow,6,5,0,5,0,0,0,0,6,5,0,0,0,0,4,1,5,1,0,0,0,1,
20:3:24,102.4515,Cow,6,4,0,4,0,0,0,0,6,5,0,0,0,0,3,1,5,1,0,0,0,2,
20:3:45,144.1628,Cow,6,4,0,0,4,0,0,0,6,5,4,0,0,0,3,1,5,1,0,0,0,2,
20:4:14,203.4261,Cow,6,3,0,0,3,0,0,0,6,5,4,0,0,0,2,1,5,1,1,0,0,2,
20:4:20,215.6375,Cow,6,3,0,0,0,3,0,0,6,5,4,3,0,0,2,1,5,1,1,0,0,2,
20:4:41,256.9289,Cow,7,4,1,0,0,3,0,0,7,5,4,3,0,0,2,2,5,2,1,0,0,2,
20:5:15,326.0898,Cow,7,4,1,0,0,0,3,0,7,5,4,3,3,0,2,2,5,2,1,0,0,2,
20:5:30,354.454,Cow,7,4,0,1,0,0,3,0,7,6,4,3,3,0,2,2,5,2,1,0,0,2,
20:5:46,386.864,Cow,7,3,0,0,0,0,3,0,7,6,4,3,3,0,2,1,5,2,2,0,0,2,
20:6:37,488.5885,Cow,7,3,0,0,0,0,0,3,7,6,4,3,3,3,2,1,5,2,2,0,0,2,
20:6:37,490.0469,Cow,7,2,0,0,0,0,0,2,7,6,4,3,3,3,1,1,5,2,2,0,1,2,
20:6:38,491.041,Cow,7,1,0,0,0,0,0,1,7,6,4,3,3,3,0,1,5,2,2,0,2,2,
20:6:40,495.0449,Cow,7,0,0,0,0,0,0,0,7,6,4,3,3,3,0,0,5,2,2,0,3,2,
