System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
20:2:33,1.212478,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
20:3:18,91.11007,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
20:3:39,133.1254,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
20:4:12,199.0798,Lion,6,6,0,0,0,6,0,0,6,6,6,6,0,0,3,3,3,3,0,0,0,0,
20:4:13,201.7408,Lion,6,4,0,0,0,4,0,0,6,6,6,6,0,0,2,2,3,3,2,0,0,0,
20:5:3,301.097,Lion,6,4,0,0,0,0,4,0,6,6,6,6,4,0,2,2,3,3,2,0,0,0,
20:5:15,324.4938,Lion,7,5,1,0,0,0,4,0,7,6,6,6,4,0,3,2,4,3,2,0,0,0,
20:5:59,412.6336,Lion,8,6,2,0,0,0,4,0,8,6,6,6,4,0,3,3,4,4,2,0,0,0,
20:6:0,414.5065,Lion,8,6,1,1,0,0,4,0,8,7,6,6,4,0,3,3,4,4,2,0,0,0,
20:6:2,419.8691,Lion,8,5,1,1,0,0,3,0,8,7,6,6,4,0,3,2,4,4,2,1,0,0,
20:6:18,451.0712,Lion,8,5,1,1,0,0,0,3,8,7,6,6,4,3,3,2,4,4,2,1,0,0,
20:6:18,452.0503,Lion,8,4,1,1,0,0,0,2,8,7,6,6,4,3,3,1,4,4,2,1,1,0,
20:6:19,454.0287,Lion,8,3,1,1,0,0,0,1,8,7,6,6,4,3,2,1,4,4,2,1,2,0,
20:6:21,456.4917,Lion,8,3,1,0,1,0,0,1,8,7,7,6,4,3,2,1,4,4,2,1,2,0,
20:6:21,457.0607,Lion,8,2,1,0,1,0,0,0,8,7,7,6,4,3,1,1,4,4,2,1,3,0,
20:6:44,502.6322,Lion,8,2,0,1,1,0,0,0,8,8,7,6,4,3,1,1,4,4,2,1,3,0,
20:6:54,522.4912,Lion,8,2,0,1,0,1,0,0,8,8,7,7,4,3,1,1,4,4,2,1,3,0,
20:7:3,541.4661,Lion,8,1,0,0,0,1,0,0,8,8,7,7,4,3,1,0,4,4,2,2,3,0,
20:7:45,624.4879,Lion,8,1,0,0,0,0,1,0,8,8,7,7,5,3,1,0,4,4,2,2,3,0,
20:9:0,774.4799,Lion,8,1,0,0,0,0,0,1,8,8,7,7,5,4,1,0,4,4,2,2,3,0,
20:9:0,775.4387,Lion,8,0,0,0,0,0,0,0,8,8,7,7,5,4,0,0,4,4,2,2,4,0,
