System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
20:2:33,1.212478,Chicken,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
20:2:53,41.08159,Chicken,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
20:3:9,73.06617,Chicken,6,5,0,5,0,0,0,0,6,6,0,0,0,0,2,3,2,4,0,0,0,1,
20:3:13,81.08005,Chicken,6,5,0,0,5,0,0,0,6,6,5,0,0,0,2,3,2,4,0,0,0,1,
20:3:33,121.09,Chicken,6,5,0,0,0,5,0,0,6,6,5,5,0,0,2,3,2,4,0,0,0,1,
20:3:58,170.3609,Chicken,6,3,0,0,0,3,0,0,6,6,5,5,0,0,2,1,2,4,2,0,0,1,
20:3:58,171.4135,Chicken,9,6,3,0,0,3,0,0,9,6,5,5,0,0,3,3,3,6,2,0,0,1,
20:4:2,179.1816,Chicken,9,5,2,0,0,3,0,0,9,6,5,5,0,0,2,3,3,6,2,0,0,2,
20:4:13,201.1309,Chicken,9,5,2,0,0,0,3,0,9,6,5,5,3,0,2,3,3,6,2,0,0,2,
20:4:18,211.4263,Chicken,9,5,0,2,0,0,3,0,9,8,5,5,3,0,2,3,3,6,2,0,0,2,
20:4:30,235.7856,Chicken,9,4,0,2,0,0,2,0,9,8,5,5,3,0,1,3,3,6,2,0,0,3,
20:4:38,251.449,Chicken,9,4,0,0,2,0,2,0,9,8,7,5,3,0,1,3,3,6,2,0,0,3,
20:4:49,272.9983,Chicken,9,3,0,0,1,0,2,0,9,8,7,5,3,0,1,2,3,6,3,0,0,3,
20:4:58,291.4431,Chicken,9,3,0,0,0,1,2,0,9,8,7,6,3,0,1,2,3,6,3,0,0,3,
20:5:3,301.097,Chicken,9,3,0,0,0,1,0,2,9,8,7,6,3,2,1,2,3,6,3,0,0,3,
20:5:4,303.0447,Chicken,9,2,0,0,0,1,0,1,9,8,7,6,3,2,1,1,3,6,3,0,1,3,
20:5:5,305.0524,Chicken,9,1,0,0,0,1,0,0,9,8,7,6,3,2,0,1,3,6,3,0,2,3,
20:5:38,371.4408,Chicken,9,1,0,0,0,0,1,0,9,8,7,6,4,2,0,1,3,6,3,0,2,3,
20:6:28,471.4312,Chicken,9,1,0,0,0,0,0,1,9,8,7,6,4,3,0,1,3,6,3,0,2,3,
20:6:29,472.3428,Chicken,9,0,0,0,0,0,0,0,9,8,7,6,4,3,0,0,3,6,3,0,3,3,
