System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
20:2:33,1.212478,Pig,6,6,6,0,0,0,0,0,6,0,0,0,0,0,5,1,5,1,0,0,0,0,
20:3:6,67.31311,Pig,6,5,5,0,0,0,0,0,6,0,0,0,0,0,4,1,5,1,0,0,0,1,
20:3:11,76.13577,Pig,6,5,0,5,0,0,0,0,6,5,0,0,0,0,4,1,5,1,0,0,0,1,
20:3:19,93.32373,Pig,6,4,0,4,0,0,0,0,6,5,0,0,0,0,4,0,5,1,0,0,0,2,
20:3:28,111.1381,Pig,6,4,0,0,4,0,0,0,6,5,4,0,0,0,4,0,5,1,0,0,0,2,
20:3:55,166.1171,Pig,6,4,0,0,0,4,0,0,6,5,4,4,0,0,4,0,5,1,0,0,0,2,
20:4:3,180.6721,Pig,6,3,0,0,0,3,0,0,6,5,4,4,0,0,3,0,5,1,0,1,0,2,
20:4:38,251.1038,Pig,6,3,0,0,0,0,3,0,6,5,4,4,3,0,3,0,5,1,0,1,0,2,
20:5:40,376.0926,Pig,6,3,0,0,0,0,0,3,6,5,4,4,3,3,3,0,5,1,0,1,0,2,
20:5:41,377.0501,Pig,6,1,0,0,0,0,0,1,6,5,4,4,3,3,1,0,5,1,0,1,2,2,
20:5:41,378.0615,Pig,6,0,0,0,0,0,0,0,6,5,4,4,3,3,0,0,5,1,0,1,3,2,
