System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
18:36:37,302.0606,Chicken,6,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0,1,5,2,0,1,3,
18:46:6,302.0281,Chicken,6,0,0,0,0,0,0,0,6,5,4,4,1,1,0,0,3,3,0,0,1,5,
18:55:35,262.1772,Chicken,6,0,0,0,0,0,0,0,6,5,5,5,1,0,0,0,3,3,3,1,0,2,
19:17:9,303.0502,Chicken,6,0,0,0,0,0,0,0,6,5,5,5,2,1,0,0,2,4,1,1,1,3,
19:26:26,304.0529,Chicken,6,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0,3,3,1,0,1,4,
19:32:57,447.4921,Chicken,9,0,0,0,0,0,0,0,9,8,8,6,4,4,0,0,4,5,3,0,4,2,
19:36:53,245.5643,Chicken,6,0,0,0,0,0,0,0,6,6,4,2,1,0,0,0,4,2,0,0,0,6,
19:6:43,303.0218,Chicken,6,0,0,0,0,0,0,0,6,6,6,6,3,3,0,0,1,5,2,0,3,1,
19:47:29,170.3658,Chicken,6,0,0,0,0,0,0,0,6,6,4,2,0,0,0,0,3,3,1,0,0,5,
19:56:6,175.6342,Chicken,6,0,0,0,0,0,0,0,6,5,4,4,0,0,0,0,4,2,2,0,0,4,
19:12:17,306.0657,Chicken,6,0,0,0,0,0,0,0,6,5,5,3,2,2,0,0,4,2,0,0,2,4,
20:19:11,304.0076,Chicken,9,0,0,0,0,0,0,0,9,9,9,4,4,1,0,0,3,6,3,0,1,5,
20:6:29,472.3428,Chicken,9,0,0,0,0,0,0,0,9,8,7,6,4,3,0,0,3,6,3,0,3,3,
20:27:1,231.7975,Chicken,6,0,0,0,0,0,0,0,6,3,3,3,1,0,0,0,2,4,1,1,0,4,
20:10:56,175.3361,Chicken,6,0,0,0,0,0,0,0,6,6,6,4,0,0,0,0,5,1,1,2,0,3,

