System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:56:26,1.206006,Cow,10,10,10,0,0,0,0,0,10,0,0,0,0,0,5,5,5,5,0,0,0,0,
0:57:0,70.0276,Cow,10,9,9,0,0,0,0,0,10,0,0,0,0,0,4,5,5,5,0,0,0,1,
0:57:15,98.64486,Cow,10,9,0,9,0,0,0,0,10,9,0,0,0,0,4,5,5,5,0,0,0,1,
0:57:38,144.1269,Cow,10,9,0,0,9,0,0,0,10,9,9,0,0,0,4,5,5,5,0,0,0,1,
0:57:44,156.7567,Cow,10,8,0,0,8,0,0,0,10,9,9,0,0,0,4,4,5,5,0,0,0,2,
0:57:47,163.2462,Cow,10,7,0,0,7,0,0,0,10,9,9,0,0,0,4,3,5,5,0,0,0,3,
0:57:53,175.5079,Cow,10,6,0,0,6,0,0,0,10,9,9,0,0,0,4,2,5,5,0,0,0,4,
0:58:1,190.8957,Cow,11,7,1,0,6,0,0,0,11,9,9,0,0,0,5,2,6,5,0,0,0,4,
0:58:7,203.3867,Cow,11,6,1,0,5,0,0,0,11,9,9,0,0,0,4,2,6,5,1,0,0,4,
0:58:10,210.0442,Cow,11,5,1,0,4,0,0,0,11,9,9,0,0,0,4,1,6,5,1,0,0,5,
0:58:13,215.6016,Cow,11,5,1,0,0,4,0,0,11,9,9,4,0,0,4,1,6,5,1,0,0,5,
0:58:52,288.3785,Cow,11,5,0,1,0,4,0,0,11,10,9,4,0,0,4,1,6,5,1,0,0,5,
0:59:9,320.826,Cow,11,4,0,0,0,4,0,0,11,10,9,4,0,0,3,1,6,5,2,0,0,5,
0:59:11,326.1193,Cow,11,4,0,0,0,0,4,0,11,10,9,4,4,0,3,1,6,5,2,0,0,5,
0:59:39,382.0148,Cow,12,5,1,0,0,0,4,0,12,10,9,4,4,0,3,2,6,6,2,0,0,5,
1:0:10,443.4669,Cow,12,4,1,0,0,0,3,0,12,10,9,4,4,0,2,2,6,6,2,0,0,6,
1:0:28,479.5759,Cow,12,4,0,1,0,0,3,0,12,11,9,4,4,0,2,2,6,6,2,0,0,6,
1:0:33,488.7538,Cow,12,3,0,1,0,0,0,2,12,11,9,4,4,3,2,1,6,6,2,0,1,6,
1:0:47,517.4855,Cow,13,4,1,1,0,0,0,2,13,11,9,4,4,3,3,1,7,6,2,0,1,6,
1:0:51,525.0399,Cow,13,4,1,0,1,0,0,2,13,11,10,4,4,3,3,1,7,6,2,0,1,6,
1:0:53,528.8785,Cow,13,2,1,0,1,0,0,0,13,11,10,4,4,3,1,1,7,6,2,0,3,6,
1:1:27,596.5236,Cow,13,2,1,0,0,1,0,0,13,11,10,5,4,3,1,1,7,6,2,0,3,6,
1:1:36,615.0191,Cow,13,2,0,1,0,1,0,0,13,12,10,5,4,3,1,1,7,6,2,0,3,6,
1:1:45,633.3444,Cow,13,1,0,1,0,0,0,0,13,12,10,5,4,3,1,0,7,6,2,0,3,7,
1:1:52,647.4402,Cow,13,0,0,0,0,0,0,0,13,12,10,5,4,3,0,0,7,6,3,0,3,7,
