System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:23:55,1.200054,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
19:24:36,83.59121,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
19:24:55,122.0885,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,2,4,2,4,0,0,0,0,
19:25:20,171.9922,Fox,8,8,2,0,6,0,0,0,8,6,6,0,0,0,2,6,2,6,0,0,0,0,
19:25:26,182.6279,Fox,8,8,2,0,0,6,0,0,8,6,6,6,0,0,2,6,2,6,0,0,0,0,
19:25:35,201.0171,Fox,8,4,2,0,0,2,0,0,8,6,6,6,0,0,1,3,2,6,0,4,0,0,
19:26:2,254.4786,Fox,8,4,0,2,0,2,0,0,8,8,6,6,0,0,1,3,2,6,0,4,0,0,
19:26:12,276.0864,Fox,8,4,0,2,0,0,2,0,8,8,6,6,2,0,1,3,2,6,0,4,0,0,
19:26:21,292.9758,Fox,8,4,0,0,2,0,2,0,8,8,8,6,2,0,1,3,2,6,0,4,0,0,
19:26:24,299.1394,Fox,8,2,0,0,0,0,2,0,8,8,8,6,2,0,1,1,2,6,2,4,0,0,
19:26:44,339.8828,Fox,8,1,0,0,0,0,1,0,8,8,8,6,2,0,1,0,2,6,2,5,0,0,
19:27:21,413.578,Fox,8,1,0,0,0,0,0,1,8,8,8,6,2,1,1,0,2,6,2,5,0,0,
19:27:21,414.0191,Fox,8,0,0,0,0,0,0,0,8,8,8,6,2,1,0,0,2,6,2,5,1,0,
