System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:16:18,1.210109,Pig,10,10,10,0,0,0,0,0,10,0,0,0,0,0,7,3,7,3,0,0,0,0,
0:16:25,14.49763,Pig,10,9,9,0,0,0,0,0,10,0,0,0,0,0,7,2,7,3,0,0,0,1,
0:16:56,76.0865,Pig,10,9,0,9,0,0,0,0,10,9,0,0,0,0,7,2,7,3,0,0,0,1,
0:17:9,102.0392,Pig,10,8,0,8,0,0,0,0,10,9,0,0,0,0,6,2,7,3,0,0,0,2,
0:17:13,111.1275,Pig,10,8,0,0,8,0,0,0,10,9,8,0,0,0,6,2,7,3,0,0,0,2,
0:17:28,141.0362,Pig,10,7,0,0,7,0,0,0,10,9,8,0,0,0,5,2,7,3,0,0,0,3,
0:17:41,166.1591,Pig,10,7,0,0,0,7,0,0,10,9,8,7,0,0,5,2,7,3,0,0,0,3,
0:17:58,200.2797,Pig,10,5,0,0,0,5,0,0,10,9,8,7,0,0,4,1,7,3,2,0,0,3,
0:18:1,206.7474,Pig,14,9,4,0,0,5,0,0,14,9,8,7,0,0,6,3,9,5,2,0,0,3,
0:18:24,251.148,Pig,14,9,4,0,0,0,5,0,14,9,8,7,5,0,6,3,9,5,2,0,0,3,
0:18:39,281.7964,Pig,14,9,0,4,0,0,5,0,14,13,8,7,5,0,6,3,9,5,2,0,0,3,
0:18:41,285.2144,Pig,18,13,4,4,0,0,5,0,18,13,8,7,5,0,8,5,11,7,2,0,0,3,
0:18:56,316.7767,Pig,18,13,4,0,4,0,5,0,18,13,12,7,5,0,8,5,11,7,2,0,0,3,
0:19:18,360.2546,Pig,18,13,0,4,4,0,5,0,18,17,12,7,5,0,8,5,11,7,2,0,0,3,
0:19:19,362.316,Pig,18,12,0,4,4,0,4,0,18,17,12,7,5,0,7,5,11,7,2,0,0,4,
0:19:24,371.7771,Pig,18,12,0,4,0,4,4,0,18,17,12,11,5,0,7,5,11,7,2,0,0,4,
0:19:25,374.7541,Pig,22,16,4,4,0,4,4,0,22,17,12,11,5,0,8,8,12,10,2,0,0,4,
0:19:26,376.1444,Pig,22,16,4,4,0,4,0,4,22,17,12,11,5,4,8,8,12,10,2,0,0,4,
0:19:27,377.0698,Pig,22,15,4,4,0,4,0,3,22,17,12,11,5,4,7,8,12,10,2,0,1,4,
0:19:27,377.4038,Pig,26,19,8,4,0,4,0,3,26,17,12,11,5,4,9,10,14,12,2,0,1,4,
0:19:27,378.0782,Pig,26,18,8,4,0,4,0,2,26,17,12,11,5,4,8,10,14,12,2,0,2,4,
0:19:27,379.0404,Pig,26,17,8,4,0,4,0,1,26,17,12,11,5,4,7,10,14,12,2,0,3,4,
0:19:29,381.0673,Pig,26,16,8,4,0,4,0,0,26,17,12,11,5,4,7,9,14,12,2,0,4,4,
0:19:36,395.2605,Pig,26,16,8,0,4,4,0,0,26,17,16,11,5,4,7,9,14,12,2,0,4,4,
0:19:43,410.5154,Pig,26,13,8,0,1,4,0,0,26,17,16,11,5,4,6,7,14,12,5,0,4,4,
0:20:3,449.7718,Pig,26,13,4,4,1,4,0,0,26,21,16,11,5,4,6,7,14,12,5,0,4,4,
0:20:3,450.3538,Pig,30,17,4,4,0,5,0,0,26,21,16,12,5,4,8,9,16,14,5,0,4,4,
0:20:3,450.4469,Pig,30,17,8,4,0,5,0,0,30,21,16,12,5,4,8,9,16,14,5,0,4,4,
0:20:4,452.4585,Pig,30,17,4,8,0,5,0,0,30,25,16,12,5,4,8,9,16,14,5,0,4,4,
0:20:6,456.7863,Pig,30,17,4,8,0,1,4,0,30,25,16,12,9,4,8,9,16,14,5,0,4,4,
0:20:20,484.7768,Pig,30,17,4,4,4,1,4,0,30,25,20,12,9,4,8,9,16,14,5,0,4,4,
0:20:22,487.4543,Pig,30,17,4,0,8,1,4,0,30,25,24,12,9,4,8,9,16,14,5,0,4,4,
0:20:41,525.48,Pig,30,17,0,4,8,1,4,0,30,29,24,12,9,4,8,9,16,14,5,0,4,4,
0:20:46,535.2093,Pig,30,17,0,4,8,0,5,0,30,29,24,12,10,4,8,9,16,14,5,0,4,4,
0:20:47,538.0963,Pig,34,21,4,4,8,0,5,0,34,29,24,12,10,4,10,11,18,16,5,0,4,4,
0:20:48,539.7593,Pig,34,21,4,4,4,4,5,0,34,29,24,16,10,4,10,11,18,16,5,0,4,4,
0:20:48,540.7162,Pig,42,29,8,4,4,4,5,0,38,29,24,16,10,4,13,16,21,21,5,0,4,4,
0:20:48,540.8341,Pig,42,29,12,4,4,4,5,0,42,29,24,16,10,4,13,16,21,21,5,0,4,4,
0:20:49,542.4128,Pig,42,29,12,4,0,8,5,0,42,29,24,20,10,4,13,16,21,21,5,0,4,4,
0:20:58,560.481,Pig,42,29,12,0,4,8,5,0,42,29,28,20,10,4,13,16,21,21,5,0,4,4,
0:21:6,575.7588,Pig,42,28,12,0,3,8,5,0,42,29,28,20,10,4,13,15,21,21,6,0,4,4,
0:21:9,581.8117,Pig,42,28,12,0,3,8,1,4,42,29,28,20,10,8,13,15,21,21,6,0,4,4,
0:21:9,582.6821,Pig,42,27,12,0,3,8,1,3,42,29,28,20,10,8,12,15,21,21,6,0,5,4,
0:21:10,584.7371,Pig,42,25,12,0,3,8,1,1,42,29,28,20,10,8,11,14,21,21,6,0,7,4,
0:21:11,585.7004,Pig,42,24,12,0,3,8,1,0,42,29,28,20,10,8,11,13,21,21,6,0,8,4,
0:21:17,598.8431,Pig,46,28,16,0,3,8,1,0,46,29,28,20,10,8,13,15,23,23,6,0,8,4,
0:21:25,613.1528,Pig,46,28,12,4,3,8,1,0,46,33,28,20,10,8,13,15,23,23,6,0,8,4,
