System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:16:18,1.210109,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
0:17:3,91.16209,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,4,2,4,2,0,0,0,0,
0:17:24,133.0997,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,4,2,4,2,0,0,0,0,
0:17:48,180.5671,Lion,7,7,1,0,6,0,0,0,7,6,6,0,0,0,5,2,5,2,0,0,0,0,
0:17:58,199.1459,Lion,7,7,1,0,0,6,0,0,7,6,6,6,0,0,5,2,5,2,0,0,0,0,
0:17:59,201.7368,Lion,7,3,1,0,0,2,0,0,7,6,6,6,0,0,2,1,5,2,3,1,0,0,
0:18:9,222.5513,Lion,8,4,2,0,0,2,0,0,8,6,6,6,0,0,2,2,5,3,3,1,0,0,
0:18:33,270.6136,Lion,8,4,1,1,0,2,0,0,8,7,6,6,0,0,2,2,5,3,3,1,0,0,
0:18:49,301.1632,Lion,8,4,1,1,0,0,2,0,8,7,6,6,2,0,2,2,5,3,3,1,0,0,
0:18:54,312.572,Lion,8,4,0,1,1,0,2,0,8,8,7,6,2,0,2,2,5,3,3,1,0,0,
0:19:14,351.3885,Lion,8,3,0,0,1,0,2,0,8,8,7,6,2,0,2,1,5,3,4,1,0,0,
0:19:27,378.6096,Lion,8,3,0,0,0,1,2,0,8,8,7,7,2,0,2,1,5,3,4,1,0,0,
0:19:46,416.0476,Lion,9,4,1,0,0,1,2,0,9,8,7,7,2,0,3,1,6,3,4,1,0,0,
0:20:4,451.1187,Lion,9,4,1,0,0,1,0,2,9,8,7,7,2,2,3,1,6,3,4,1,0,0,
0:20:5,455.0359,Lion,9,3,1,0,0,1,0,1,9,8,7,7,2,2,2,1,6,3,4,1,1,0,
0:20:6,457.0448,Lion,9,2,1,0,0,1,0,0,9,8,7,7,2,2,2,0,6,3,4,1,2,0,
0:20:18,480.5883,Lion,9,2,1,0,0,0,1,0,9,8,7,7,3,2,2,0,6,3,4,1,2,0,
0:20:31,506.1214,Lion,9,2,0,1,0,0,1,0,9,9,7,7,3,2,2,0,6,3,4,1,2,0,
0:20:52,548.1508,Lion,9,2,0,0,1,0,1,0,9,9,8,7,3,2,2,0,6,3,4,1,2,0,
0:21:25,614.1002,Lion,9,2,0,0,0,1,1,0,9,9,8,8,3,2,2,0,6,3,4,1,2,0,
0:21:33,630.5927,Lion,9,2,0,0,0,1,0,1,9,9,8,8,3,3,2,0,6,3,4,1,2,0,
0:21:34,631.5415,Lion,9,1,0,0,0,1,0,0,9,9,8,8,3,3,1,0,6,3,4,1,3,0,
0:22:16,716.1887,Lion,9,1,0,0,0,0,1,0,9,9,8,8,4,3,1,0,6,3,4,1,3,0,
0:23:31,866.145,Lion,9,1,0,0,0,0,0,1,9,9,8,8,4,4,1,0,6,3,4,1,3,0,
0:23:31,866.9818,Lion,9,0,0,0,0,0,0,0,9,9,8,8,4,4,0,0,6,3,4,1,4,0,
