System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
22:40:0,1.207168,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,5,1,5,1,0,0,0,0,
22:40:16,32.95408,Dog,6,5,5,0,0,0,0,0,6,0,0,0,0,0,4,1,5,1,0,0,0,1,
22:40:41,83.62436,Dog,6,5,0,5,0,0,0,0,6,5,0,0,0,0,4,1,5,1,0,0,0,1,
22:41:1,122.1538,Dog,6,5,0,0,5,0,0,0,6,5,5,0,0,0,4,1,5,1,0,0,0,1,
22:41:7,135.9584,Dog,6,4,0,0,4,0,0,0,6,5,5,0,0,0,3,1,5,1,0,0,0,2,
22:41:31,182.6647,Dog,6,4,0,0,0,4,0,0,6,5,5,4,0,0,3,1,5,1,0,0,0,2,
22:41:40,201.0113,Dog,6,2,0,0,0,2,0,0,6,5,5,4,0,0,1,1,5,1,1,1,0,2,
22:42:17,276.1288,Dog,6,2,0,0,0,0,2,0,6,5,5,4,2,0,1,1,5,1,1,1,0,2,
22:43:26,413.6402,Dog,6,2,0,0,0,0,0,2,6,5,5,4,2,2,1,1,5,1,1,1,0,2,
22:43:27,415.0085,Dog,6,0,0,0,0,0,0,0,6,5,5,4,2,2,0,0,5,1,1,1,2,2,
