System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
22:40:0,1.207168,Cow,10,10,10,0,0,0,0,0,10,0,0,0,0,0,4,6,4,6,0,0,0,0,
22:40:22,44.40871,Cow,10,9,9,0,0,0,0,0,10,0,0,0,0,0,3,6,4,6,0,0,0,1,
22:40:49,98.68042,Cow,10,9,0,9,0,0,0,0,10,9,0,0,0,0,3,6,4,6,0,0,0,1,
22:41:11,144.1181,Cow,10,9,0,0,9,0,0,0,10,9,9,0,0,0,3,6,4,6,0,0,0,1,
22:41:40,200.3489,Cow,11,10,1,0,9,0,0,0,11,9,9,0,0,0,3,7,4,7,0,0,0,1,
22:41:41,203.4217,Cow,11,8,1,0,7,0,0,0,11,9,9,0,0,0,3,5,4,7,2,0,0,1,
22:41:47,215.6156,Cow,11,8,1,0,0,7,0,0,11,9,9,7,0,0,3,5,4,7,2,0,0,1,
22:41:51,223.1289,Cow,12,9,2,0,0,7,0,0,12,9,9,7,0,0,3,6,4,8,2,0,0,1,
22:42:24,289.1229,Cow,13,10,3,0,0,7,0,0,13,9,9,7,0,0,4,6,5,8,2,0,0,1,
22:42:28,297.8545,Cow,13,10,2,1,0,7,0,0,13,10,9,7,0,0,4,6,5,8,2,0,0,1,
22:42:40,320.6485,Cow,13,10,1,2,0,7,0,0,13,11,9,7,0,0,4,6,5,8,2,0,0,1,
22:42:40,321.1277,Cow,14,11,2,2,0,7,0,0,14,11,9,7,0,0,4,7,5,9,2,0,0,1,
22:42:43,326.153,Cow,14,11,2,2,0,0,7,0,14,11,9,7,7,0,4,7,5,9,2,0,0,1,
22:42:51,343.3507,Cow,14,11,2,1,1,0,7,0,14,11,10,7,7,0,4,7,5,9,2,0,0,1,
22:43:3,366.152,Cow,14,11,2,0,2,0,7,0,14,11,11,7,7,0,4,7,5,9,2,0,0,1,
22:43:13,386.8268,Cow,14,11,1,1,2,0,7,0,14,12,11,7,7,0,4,7,5,9,2,0,0,1,
22:43:14,389.2203,Cow,15,12,2,1,2,0,7,0,15,12,11,7,7,0,5,7,6,9,2,0,0,1,
22:43:27,414.8631,Cow,15,12,2,1,1,1,7,0,15,12,11,8,7,0,5,7,6,9,2,0,0,1,
22:43:28,416.9432,Cow,16,13,3,1,1,1,7,0,16,12,11,8,7,0,5,8,6,10,2,0,0,1,
22:43:29,418.703,Cow,16,13,2,2,1,1,7,0,16,13,11,8,7,0,5,8,6,10,2,0,0,1,
22:43:36,432.1838,Cow,16,13,2,1,2,1,7,0,16,13,12,8,7,0,5,8,6,10,2,0,0,1,
22:43:38,437.6837,Cow,16,13,2,1,1,2,7,0,16,13,12,9,7,0,5,8,6,10,2,0,0,1,
22:43:52,464.1554,Cow,16,13,2,0,2,2,7,0,16,13,13,9,7,0,5,8,6,10,2,0,0,1,
22:44:3,486.7346,Cow,16,13,1,1,2,2,7,0,16,14,13,9,7,0,5,8,6,10,2,0,0,1,
22:44:4,488.621,Cow,16,13,1,1,2,2,0,7,16,14,13,9,7,7,5,8,6,10,2,0,0,1,
22:44:4,489.0624,Cow,16,10,1,1,2,2,0,4,16,14,13,9,7,7,4,6,6,10,2,0,3,1,
22:44:5,490.0144,Cow,16,9,1,1,2,2,0,3,16,14,13,9,7,7,3,6,6,10,2,0,4,1,
22:44:5,491.0278,Cow,16,8,1,1,2,2,0,2,16,14,13,9,7,7,3,5,6,10,2,0,5,1,
22:44:6,492.0751,Cow,16,7,1,1,2,2,0,1,16,14,13,9,7,7,3,4,6,10,2,0,6,1,
22:44:6,493.0621,Cow,16,6,1,1,2,2,0,0,16,14,13,9,7,7,2,4,6,10,2,0,7,1,
22:44:11,503.6254,Cow,16,6,1,1,1,3,0,0,16,14,13,10,7,7,2,4,6,10,2,0,7,1,
22:44:17,514.4587,Cow,16,6,0,2,1,3,0,0,16,15,13,10,7,7,2,4,6,10,2,0,7,1,
22:44:22,525.3433,Cow,16,6,0,2,1,2,1,0,16,15,13,10,8,7,2,4,6,10,2,0,7,1,
22:44:26,532.2262,Cow,16,6,0,1,2,2,1,0,16,15,14,10,8,7,2,4,6,10,2,0,7,1,
22:44:27,535.6315,Cow,16,6,0,1,1,3,1,0,16,15,14,11,8,7,2,4,6,10,2,0,7,1,
22:44:34,548.16,Cow,16,6,0,1,1,2,2,0,16,15,14,11,9,7,2,4,6,10,2,0,7,1,
22:44:36,552.2274,Cow,17,7,1,1,1,2,2,0,17,15,14,11,9,7,3,4,7,10,2,0,7,1,
22:44:40,559.9467,Cow,17,7,1,0,2,2,2,0,17,15,15,11,9,7,3,4,7,10,2,0,7,1,
22:45:1,603.727,Cow,17,7,1,0,1,3,2,0,17,15,15,12,9,7,3,4,7,10,2,0,7,1,
22:45:7,614.141,Cow,17,7,1,0,1,2,3,0,17,15,15,12,10,7,3,4,7,10,2,0,7,1,
22:45:15,631.4766,Cow,17,7,1,0,0,3,3,0,17,15,15,13,10,7,3,4,7,10,2,0,7,1,
22:45:23,646.1246,Cow,17,7,1,0,0,2,4,0,17,15,15,13,11,7,3,4,7,10,2,0,7,1,
22:45:25,649.7742,Cow,17,7,0,1,0,2,4,0,17,16,15,13,11,7,3,4,7,10,2,0,7,1,
22:45:41,682.1865,Cow,17,6,0,0,0,2,4,0,17,16,15,13,11,7,2,4,7,10,3,0,7,1,
22:45:44,687.8276,Cow,17,6,0,0,0,2,3,1,17,16,15,13,11,8,2,4,7,10,3,0,7,1,
22:45:44,689.3109,Cow,17,5,0,0,0,2,3,0,17,16,15,13,11,8,2,3,7,10,3,0,8,1,
22:45:55,710.64,Cow,17,5,0,0,0,2,2,1,17,16,15,13,11,9,2,3,7,10,3,0,8,1,
22:45:56,713.0591,Cow,17,4,0,0,0,2,2,0,17,16,15,13,11,9,2,2,7,10,3,0,9,1,
22:45:57,714.2096,Cow,17,4,0,0,0,1,3,0,17,16,15,13,12,9,2,2,7,10,3,0,9,1,
22:46:1,722.9312,Cow,18,5,1,0,0,1,3,0,18,16,15,13,12,9,2,3,7,11,3,0,9,1,
22:46:11,741.9435,Cow,18,5,1,0,0,0,4,0,18,16,15,13,13,9,2,3,7,11,3,0,9,1,
22:46:27,775.2831,Cow,19,6,2,0,0,0,4,0,19,16,15,13,13,9,2,4,7,12,3,0,9,1,
22:46:28,776.623,Cow,19,6,2,0,0,0,3,1,19,16,15,13,13,10,2,4,7,12,3,0,9,1,
22:46:30,780.1216,Cow,19,5,2,0,0,0,3,0,19,16,15,13,13,10,1,4,7,12,3,0,10,1,
22:46:44,808.6127,Cow,19,5,2,0,0,0,2,1,19,16,15,13,13,11,1,4,7,12,3,0,10,1,
22:46:45,810.092,Cow,19,4,2,0,0,0,2,0,19,16,15,13,13,11,1,3,7,12,3,0,11,1,
22:46:50,820.4552,Cow,19,4,1,1,0,0,2,0,19,17,15,13,13,11,1,3,7,12,3,0,11,1,
22:47:6,852.8996,Cow,19,3,1,0,0,0,2,0,19,17,15,13,13,11,1,2,7,12,4,0,11,1,
22:47:16,872.7946,Cow,19,3,0,1,0,0,2,0,19,18,15,13,13,11,1,2,7,12,4,0,11,1,
22:47:18,876.7689,Cow,19,3,0,1,0,0,1,1,19,18,15,13,13,12,1,2,7,12,4,0,11,1,
