System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:17:46,1.20897,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,1,5,1,5,0,0,0,0,
17:18:27,83.61579,Dog,6,6,0,6,0,0,0,0,6,6,0,0,0,0,1,5,1,5,0,0,0,0,
17:18:46,122.1268,Dog,6,6,0,0,6,0,0,0,6,6,6,0,0,0,1,5,1,5,0,0,0,0,
17:19:12,173.5279,Dog,7,7,1,0,6,0,0,0,7,6,6,0,0,0,1,6,1,6,0,0,0,0,
17:19:16,182.6387,Dog,7,7,1,0,0,6,0,0,7,6,6,6,0,0,1,6,1,6,0,0,0,0,
17:19:26,201.0127,Dog,7,2,1,0,0,1,0,0,7,6,6,6,0,0,0,2,1,6,1,4,0,0,
17:19:53,256.0397,Dog,7,2,0,1,0,1,0,0,7,7,6,6,0,0,0,2,1,6,1,4,0,0,
17:20:3,276.1239,Dog,7,2,0,1,0,0,1,0,7,7,6,6,1,0,0,2,1,6,1,4,0,0,
17:20:12,294.5248,Dog,7,2,0,0,1,0,1,0,7,7,7,6,1,0,0,2,1,6,1,4,0,0,
17:20:15,300.7197,Dog,7,1,0,0,0,0,1,0,7,7,7,6,1,0,0,1,1,6,1,5,0,0,
17:21:12,413.6194,Dog,7,1,0,0,0,0,0,1,7,7,7,6,1,1,0,1,1,6,1,5,0,0,
17:21:12,414.0807,Dog,7,0,0,0,0,0,0,0,7,7,7,6,1,1,0,0,1,6,1,5,1,0,
