System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:17:46,1.20897,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
17:17:56,22.74342,Fox,6,5,5,0,0,0,0,0,6,0,0,0,0,0,3,2,3,3,0,0,0,1,
17:18:27,83.61579,Fox,6,5,0,5,0,0,0,0,6,5,0,0,0,0,3,2,3,3,0,0,0,1,
17:18:46,122.1268,Fox,6,5,0,0,5,0,0,0,6,5,5,0,0,0,3,2,3,3,0,0,0,1,
17:19:11,171.947,Fox,8,7,2,0,5,0,0,0,8,5,5,0,0,0,5,2,5,3,0,0,0,1,
17:19:16,182.6387,Fox,8,7,2,0,0,5,0,0,8,5,5,5,0,0,5,2,5,3,0,0,0,1,
17:19:26,201.0127,Fox,8,5,2,0,0,3,0,0,8,5,5,5,0,0,4,1,5,3,0,2,0,1,
17:19:46,242.2879,Fox,10,7,4,0,0,3,0,0,10,5,5,5,0,0,4,3,5,5,0,2,0,1,
17:19:46,242.3443,Fox,10,6,3,0,0,3,0,0,10,5,5,5,0,0,4,2,5,5,0,2,0,2,
17:19:52,254.4544,Fox,10,6,1,2,0,3,0,0,10,7,5,5,0,0,4,2,5,5,0,2,0,2,
17:19:56,261.5367,Fox,12,8,3,2,0,3,0,0,12,7,5,5,0,0,5,3,6,6,0,2,0,2,
17:20:3,276.1239,Fox,12,8,3,2,0,0,3,0,12,7,5,5,3,0,5,3,6,6,0,2,0,2,
17:20:12,292.9788,Fox,12,8,3,0,2,0,3,0,12,7,7,5,3,0,5,3,6,6,0,2,0,2,
17:20:15,299.1557,Fox,12,6,3,0,0,0,3,0,12,7,7,5,3,0,3,3,6,6,0,4,0,2,
17:20:28,324.8475,Fox,12,6,2,1,0,0,3,0,12,8,7,5,3,0,3,3,6,6,0,4,0,2,
17:20:37,344.0598,Fox,12,6,0,3,0,0,3,0,12,10,7,5,3,0,3,3,6,6,0,4,0,2,
17:20:47,363.3114,Fox,12,6,0,2,1,0,3,0,12,10,8,5,3,0,3,3,6,6,0,4,0,2,
17:20:50,369.5027,Fox,12,5,0,2,0,0,3,0,12,10,8,5,3,0,3,2,6,6,0,5,0,2,
17:20:51,372.4388,Fox,12,4,0,2,0,0,2,0,12,10,8,5,3,0,2,2,6,6,0,6,0,2,
17:20:56,382.5662,Fox,12,4,0,0,2,0,2,0,12,10,10,5,3,0,2,2,6,6,0,6,0,2,
17:20:59,388.7252,Fox,12,2,0,0,0,0,2,0,12,10,10,5,3,0,1,1,6,6,0,8,0,2,
17:21:12,413.6194,Fox,12,2,0,0,0,0,0,2,12,10,10,5,3,2,1,1,6,6,0,8,0,2,
17:21:12,414.0807,Fox,12,1,0,0,0,0,0,1,12,10,10,5,3,2,1,0,6,6,0,8,1,2,
17:21:13,415.068,Fox,12,0,0,0,0,0,0,0,12,10,10,5,3,2,0,0,6,6,0,8,2,2,
