System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
22:17:36,1.211648,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,1,5,1,5,0,0,0,0,
22:18:21,91.18908,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,1,5,1,5,0,0,0,0,
22:18:42,133.127,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,1,5,1,5,0,0,0,0,
22:19:6,179.8115,Lion,7,7,1,0,6,0,0,0,7,6,6,0,0,0,2,5,2,5,0,0,0,0,
22:19:15,199.1679,Lion,7,7,1,0,0,6,0,0,7,6,6,6,0,0,2,5,2,5,0,0,0,0,
22:19:17,201.7885,Lion,7,5,1,0,0,4,0,0,7,6,6,6,0,0,1,4,2,5,2,0,0,0,
22:19:51,269.8185,Lion,7,5,0,1,0,4,0,0,7,7,6,6,0,0,1,4,2,5,2,0,0,0,
22:20:6,301.1526,Lion,7,5,0,1,0,0,4,0,7,7,6,6,4,0,1,4,2,5,2,0,0,0,
22:20:10,308.5714,Lion,7,4,0,0,0,0,4,0,7,7,6,6,4,0,0,4,2,5,3,0,0,0,
22:21:21,451.1513,Lion,7,4,0,0,0,0,0,4,7,7,6,6,4,4,0,4,2,5,3,0,0,0,
22:21:22,452.0759,Lion,7,1,0,0,0,0,0,1,7,7,6,6,4,4,0,1,2,5,3,0,3,0,
22:21:22,453.0134,Lion,7,0,0,0,0,0,0,0,7,7,6,6,4,4,0,0,2,5,3,0,4,0,
