System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
22:17:36,1.211648,Chicken,10,10,10,0,0,0,0,0,10,0,0,0,0,0,7,3,7,3,0,0,0,0,
22:17:53,33.68362,Chicken,10,9,9,0,0,0,0,0,10,0,0,0,0,0,7,2,7,3,0,0,0,1,
22:17:56,41.14108,Chicken,10,9,0,9,0,0,0,0,10,9,0,0,0,0,7,2,7,3,0,0,0,1,
22:17:56,41.45323,Chicken,10,8,0,8,0,0,0,0,10,9,0,0,0,0,6,2,7,3,0,0,0,2,
22:18:16,81.14631,Chicken,10,8,0,0,8,0,0,0,10,9,8,0,0,0,6,2,7,3,0,0,0,2,
22:18:31,109.92,Chicken,13,11,3,0,8,0,0,0,13,9,8,0,0,0,7,4,8,5,0,0,0,2,
22:18:32,113.0042,Chicken,13,10,3,0,7,0,0,0,13,9,8,0,0,0,6,4,8,5,0,0,0,3,
22:18:36,121.1407,Chicken,13,10,3,0,0,7,0,0,13,9,8,7,0,0,6,4,8,5,0,0,0,3,
22:18:38,124.2307,Chicken,13,9,3,0,0,6,0,0,13,9,8,7,0,0,5,4,8,5,0,0,0,4,
22:18:47,142.3121,Chicken,13,8,3,0,0,5,0,0,13,9,8,7,0,0,5,3,8,5,0,0,0,5,
22:18:47,143.3959,Chicken,13,7,3,0,0,4,0,0,13,9,8,7,0,0,4,3,8,5,0,0,0,6,
22:18:50,148.2431,Chicken,13,6,3,0,0,3,0,0,13,9,8,7,0,0,4,2,8,5,0,0,0,7,
22:18:51,149.9293,Chicken,13,6,0,3,0,3,0,0,13,12,8,7,0,0,4,2,8,5,0,0,0,7,
22:19:1,170.3799,Chicken,13,5,0,3,0,2,0,0,13,12,8,7,0,0,3,2,8,5,1,0,0,7,
22:19:11,189.9961,Chicken,13,5,0,0,3,2,0,0,13,12,11,7,0,0,3,2,8,5,1,0,0,7,
22:19:16,201.1686,Chicken,13,5,0,0,3,0,2,0,13,12,11,7,2,0,3,2,8,5,1,0,0,7,
22:19:20,207.7135,Chicken,13,4,0,0,2,0,2,0,13,12,11,7,2,0,3,1,8,5,1,0,0,8,
22:19:22,211.5468,Chicken,13,3,0,0,1,0,2,0,13,12,11,7,2,0,3,0,8,5,2,0,0,8,
22:19:31,229.9004,Chicken,13,3,0,0,0,1,2,0,13,12,11,8,2,0,3,0,8,5,2,0,0,8,
22:19:31,230.7843,Chicken,16,6,3,0,0,1,2,0,16,12,11,8,2,0,5,1,10,6,2,0,0,8,
22:19:47,261.9123,Chicken,16,5,3,0,0,1,1,0,16,12,11,8,2,0,4,1,10,6,2,0,0,9,
22:19:51,270.8113,Chicken,16,5,0,3,0,1,1,0,16,15,11,8,2,0,4,1,10,6,2,0,0,9,
22:20:6,301.1526,Chicken,16,5,0,3,0,1,0,1,16,15,11,8,2,1,4,1,10,6,2,0,0,9,
22:20:9,306.029,Chicken,16,4,0,3,0,1,0,0,16,15,11,8,2,1,3,1,10,6,2,0,1,9,
22:20:11,309.9453,Chicken,16,4,0,3,0,0,1,0,16,15,11,8,3,1,3,1,10,6,2,0,1,9,
22:20:11,310.7582,Chicken,16,4,0,0,3,0,1,0,16,15,14,8,3,1,3,1,10,6,2,0,1,9,
22:20:22,332.2812,Chicken,16,2,0,0,1,0,1,0,16,15,14,8,3,1,2,0,10,6,4,0,1,9,
22:20:31,350.7574,Chicken,16,2,0,0,0,1,1,0,16,15,14,9,3,1,2,0,10,6,4,0,1,9,
22:21:1,409.8917,Chicken,16,2,0,0,0,1,0,1,16,15,14,9,3,2,2,0,10,6,4,0,1,9,
22:21:2,411.8099,Chicken,16,1,0,0,0,1,0,0,16,15,14,9,3,2,1,0,10,6,4,0,2,9,
22:21:11,430.7248,Chicken,16,1,0,0,0,0,1,0,16,15,14,9,4,2,1,0,10,6,4,0,2,9,
22:22:1,530.7488,Chicken,16,1,0,0,0,0,0,1,16,15,14,9,4,3,1,0,10,6,4,0,2,9,
22:22:2,531.6663,Chicken,16,0,0,0,0,0,0,0,16,15,14,9,4,3,0,0,10,6,4,0,3,9,
