System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
5:5:47,1.213215,Lion,4,4,4,0,0,0,0,0,4,0,0,0,0,0,1,3,1,3,0,0,0,0,
5:6:32,91.1082,Lion,4,4,0,4,0,0,0,0,4,4,0,0,0,0,1,3,1,3,0,0,0,0,
5:6:53,133.0975,Lion,4,4,0,0,4,0,0,0,4,4,4,0,0,0,1,3,1,3,0,0,0,0,
5:7:16,179.4445,Lion,5,5,1,0,4,0,0,0,5,4,4,0,0,0,1,4,1,4,0,0,0,0,
5:7:26,199.1135,Lion,5,5,1,0,0,4,0,0,5,4,4,4,0,0,1,4,1,4,0,0,0,0,
5:7:32,210.2724,Lion,5,3,1,0,0,2,0,0,5,4,4,4,0,0,1,2,1,4,1,1,0,0,
5:8:1,269.3952,Lion,5,3,0,1,0,2,0,0,5,5,4,4,0,0,1,2,1,4,1,1,0,0,
5:8:12,290.2653,Lion,5,2,0,0,0,2,0,0,5,5,4,4,0,0,1,1,1,4,1,2,0,0,
5:8:17,301.0943,Lion,5,2,0,0,0,0,2,0,5,5,4,4,2,0,1,1,1,4,1,2,0,0,
5:9:7,399.761,Lion,6,3,1,0,0,0,2,0,6,5,4,4,2,0,2,1,2,4,1,2,0,0,
5:9:32,451.0717,Lion,6,3,1,0,0,0,0,2,6,5,4,4,2,2,2,1,2,4,1,2,0,0,
5:9:52,489.7637,Lion,6,3,0,1,0,0,0,2,6,6,4,4,2,2,2,1,2,4,1,2,0,0,
5:9:57,501.1662,Lion,6,2,0,1,0,0,0,1,6,6,4,4,2,2,2,0,2,4,1,2,1,0,
5:10:2,510.6212,Lion,6,1,0,0,0,0,0,1,6,6,4,4,2,2,1,0,2,4,1,3,1,0,
5:10:27,561.3235,Lion,6,0,0,0,0,0,0,0,6,6,4,4,2,2,0,0,2,4,1,3,2,0,
