System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
5:5:47,1.213215,Pig,8,8,8,0,0,0,0,0,8,0,0,0,0,0,5,3,5,3,0,0,0,0,
5:6:24,76.11313,Pig,8,8,0,8,0,0,0,0,8,8,0,0,0,0,5,3,5,3,0,0,0,0,
5:6:26,80.67194,Pig,8,7,0,7,0,0,0,0,8,8,0,0,0,0,5,2,5,3,0,0,0,1,
5:6:42,111.1032,Pig,8,7,0,0,7,0,0,0,8,8,7,0,0,0,5,2,5,3,0,0,0,1,
5:7:9,166.114,Pig,8,7,0,0,0,7,0,0,8,8,7,7,0,0,5,2,5,3,0,0,0,1,
5:7:17,180.7046,Pig,8,5,0,0,0,5,0,0,8,8,7,7,0,0,3,2,5,3,2,0,0,1,
5:7:52,251.0793,Pig,8,5,0,0,0,0,5,0,8,8,7,7,5,0,3,2,5,3,2,0,0,1,
5:8:55,376.136,Pig,8,5,0,0,0,0,0,5,8,8,7,7,5,5,3,2,5,3,2,0,0,1,
5:9:15,416.2584,Pig,8,4,0,0,0,0,0,4,8,8,7,7,5,5,2,2,5,3,2,0,1,1,
5:9:30,446.3491,Pig,8,0,0,0,0,0,0,0,8,8,7,7,5,5,0,0,5,3,2,0,5,1,
