System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
23:35:14,1.208486,Pig,10,10,10,0,0,0,0,0,10,0,0,0,0,0,6,4,6,4,0,0,0,0,
23:35:25,22.18542,Pig,10,9,9,0,0,0,0,0,10,0,0,0,0,0,5,4,6,4,0,0,0,1,
23:35:34,40.30341,Pig,10,8,8,0,0,0,0,0,10,0,0,0,0,0,4,4,6,4,0,0,0,2,
23:35:51,76.09859,Pig,10,8,0,8,0,0,0,0,10,8,0,0,0,0,4,4,6,4,0,0,0,2,
23:36:9,111.1025,Pig,10,8,0,0,8,0,0,0,10,8,8,0,0,0,4,4,6,4,0,0,0,2,
23:36:31,155.5614,Pig,10,7,0,0,7,0,0,0,10,8,8,0,0,0,3,4,6,4,0,0,0,3,
23:36:36,166.0955,Pig,10,7,0,0,0,7,0,0,10,8,8,7,0,0,3,4,6,4,0,0,0,3,
23:36:49,190.4594,Pig,10,6,0,0,0,6,0,0,10,8,8,7,0,0,3,3,6,4,0,0,0,4,
23:36:54,200.271,Pig,10,1,0,0,0,1,0,0,10,8,8,7,0,0,0,1,6,4,5,0,0,4,
23:37:19,251.0942,Pig,10,1,0,0,0,0,1,0,10,8,8,7,1,0,0,1,6,4,5,0,0,4,
23:38:21,376.0927,Pig,10,1,0,0,0,0,0,1,10,8,8,7,1,1,0,1,6,4,5,0,0,4,
23:38:23,380.0493,Pig,10,0,0,0,0,0,0,0,10,8,8,7,1,1,0,0,6,4,5,0,1,4,
