System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
23:35:14,1.208486,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
23:35:55,83.63206,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
23:36:14,122.1026,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
23:36:45,182.632,Fox,6,6,0,0,0,6,0,0,6,6,6,6,0,0,3,3,3,3,0,0,0,0,
23:36:50,194.131,Fox,8,8,2,0,0,6,0,0,8,6,6,6,0,0,4,4,4,4,0,0,0,0,
23:36:54,200.9838,Fox,8,3,2,0,0,1,0,0,8,6,6,6,0,0,2,1,4,4,2,3,0,0,
23:37:31,276.1234,Fox,8,3,2,0,0,0,1,0,8,6,6,6,1,0,2,1,4,4,2,3,0,0,
23:37:32,276.6306,Fox,8,3,0,2,0,0,1,0,8,8,6,6,1,0,2,1,4,4,2,3,0,0,
23:37:51,315.0898,Fox,8,3,0,0,2,0,1,0,8,8,8,6,1,0,2,1,4,4,2,3,0,0,
23:37:54,321.248,Fox,8,1,0,0,0,0,1,0,8,8,8,6,1,0,1,0,4,4,2,5,0,0,
23:38:40,413.5606,Fox,8,1,0,0,0,0,0,1,8,8,8,6,1,1,1,0,4,4,2,5,0,0,
23:38:41,415.0514,Fox,8,0,0,0,0,0,0,0,8,8,8,6,1,1,0,0,4,4,2,5,1,0,
