System Time:,Simulation Time:,VegetableType:,CurrentNumber:
18:17:44,2478.864,Grain,22
18:17:58,2481.864,Grain,23
18:18:11,2484.864,Grain,22
18:18:25,2487.864,Grain,22
18:18:38,2490.864,Grain,22
18:18:52,2493.864,Grain,22
18:19:06,2496.864,Grain,22
18:19:21,2499.864,Grain,23
18:19:34,2502.864,Grain,24
18:19:48,2505.864,Grain,23
18:20:02,2508.864,Grain,23
18:20:15,2511.864,Grain,23
18:20:29,2514.864,Grain,24
18:20:42,2517.864,Grain,23
18:20:56,2520.864,Grain,20
18:21:10,2523.864,Grain,19
18:21:24,2526.864,Grain,18
18:21:38,2529.864,Grain,18
18:21:52,2532.864,Grain,18
18:22:06,2535.864,Grain,18
18:22:20,2538.864,Grain,19
18:22:33,2541.864,Grain,19
18:22:47,2544.864,Grain,17
18:23:00,2547.864,Grain,18
18:23:14,2550.864,Grain,19
18:23:28,2553.864,Grain,19
18:23:42,2556.864,Grain,20
18:23:55,2559.864,Grain,21
18:24:09,2562.864,Grain,22
18:24:23,2565.864,Grain,23
18:24:36,2568.864,Grain,23
18:24:50,2571.864,Grain,24
18:25:03,2574.864,Grain,23
18:25:16,2577.864,Grain,22
18:25:30,2580.864,Grain,21
18:25:43,2583.864,Grain,20
18:25:56,2586.864,Grain,19
18:26:10,2589.864,Grain,20
18:26:23,2592.864,Grain,21
18:26:36,2595.864,Grain,20
18:26:49,2598.864,Grain,21
18:27:02,2601.864,Grain,22
18:27:15,2604.864,Grain,22
18:27:28,2607.864,Grain,22
18:27:40,2610.864,Grain,22
18:27:52,2613.864,Grain,22
18:28:05,2616.864,Grain,22
18:28:17,2619.864,Grain,23
18:28:29,2622.864,Grain,23
18:28:42,2625.864,Grain,24
18:28:54,2628.864,Grain,24
18:29:07,2631.864,Grain,25
18:29:19,2634.864,Grain,25
18:29:32,2637.864,Grain,26
18:29:44,2640.864,Grain,26
18:29:55,2643.864,Grain,25
18:30:07,2646.864,Grain,26
18:30:19,2649.864,Grain,26
18:30:31,2652.864,Grain,26
18:30:43,2655.864,Grain,26
18:30:55,2658.864,Grain,26
18:31:07,2661.864,Grain,27
18:31:19,2664.864,Grain,28
18:31:31,2667.864,Grain,29
18:31:43,2670.864,Grain,29
18:31:55,2673.864,Grain,28
18:32:07,2676.864,Grain,27
18:32:20,2679.864,Grain,27
18:32:32,2682.864,Grain,27
18:32:45,2685.864,Grain,27
18:32:57,2688.864,Grain,26
18:33:10,2691.864,Grain,26
18:33:23,2694.864,Grain,26
18:33:35,2697.864,Grain,25
18:33:47,2700.864,Grain,25
18:33:59,2703.864,Grain,26
18:34:11,2706.864,Grain,27
18:34:23,2709.864,Grain,28
18:34:36,2712.864,Grain,28
18:34:47,2715.864,Grain,28
18:34:59,2718.864,Grain,28
18:35:10,2721.864,Grain,27
18:35:22,2724.864,Grain,28
18:35:33,2727.864,Grain,27
18:35:45,2730.864,Grain,27
18:35:56,2733.864,Grain,27
18:36:08,2736.864,Grain,27
18:36:20,2739.864,Grain,28
18:36:31,2742.864,Grain,29
18:36:43,2745.864,Grain,28
18:36:55,2748.864,Grain,29
18:37:06,2751.864,Grain,29
18:37:18,2754.864,Grain,27
18:37:30,2757.864,Grain,26
18:37:42,2760.864,Grain,27
18:37:53,2763.864,Grain,27
18:38:05,2766.864,Grain,28
18:38:16,2769.864,Grain,28
18:38:28,2772.864,Grain,28
18:38:39,2775.864,Grain,27
18:38:50,2778.864,Grain,26
18:39:01,2781.864,Grain,27
18:39:13,2784.864,Grain,27
18:39:25,2787.864,Grain,28
18:39:38,2790.864,Grain,29
18:39:49,2793.864,Grain,30
18:40:01,2796.864,Grain,30
18:40:13,2799.864,Grain,31
18:40:25,2802.864,Grain,31
18:40:37,2805.864,Grain,30
18:40:48,2808.864,Grain,30
18:40:59,2811.864,Grain,30
18:41:11,2814.864,Grain,31
18:41:22,2817.864,Grain,31
18:41:33,2820.864,Grain,31
18:41:44,2823.864,Grain,29
18:41:55,2826.864,Grain,30
18:42:06,2829.864,Grain,30
18:42:17,2832.864,Grain,30
18:42:28,2835.864,Grain,31
18:42:39,2838.864,Grain,32
18:42:50,2841.864,Grain,33
18:43:01,2844.864,Grain,33
18:43:12,2847.864,Grain,33
18:43:23,2850.864,Grain,34
18:43:33,2853.864,Grain,34
18:43:44,2856.864,Grain,34
18:43:55,2859.864,Grain,35
18:44:06,2862.864,Grain,35
18:44:17,2865.864,Grain,36
18:44:28,2868.864,Grain,31
18:44:39,2871.864,Grain,32
18:44:50,2874.864,Grain,30
18:45:01,2877.864,Grain,30
18:45:12,2880.864,Grain,30
18:45:23,2883.864,Grain,30
18:45:34,2886.864,Grain,31
18:45:46,2889.864,Grain,31
18:45:56,2892.864,Grain,32
18:46:07,2895.864,Grain,32
18:46:18,2898.864,Grain,33
18:46:29,2901.864,Grain,34
18:46:40,2904.864,Grain,32
18:46:51,2907.864,Grain,31
18:47:01,2910.864,Grain,32
18:47:12,2913.864,Grain,32
18:47:22,2916.864,Grain,31
18:47:32,2919.864,Grain,31
18:47:42,2922.864,Grain,30
18:47:52,2925.864,Grain,29
18:48:02,2928.864,Grain,29
18:48:12,2931.864,Grain,28
18:48:22,2934.864,Grain,27
18:48:33,2937.864,Grain,27
18:48:43,2940.864,Grain,26
18:48:53,2943.864,Grain,27
18:49:03,2946.864,Grain,26
18:49:14,2949.864,Grain,27
18:49:23,2952.864,Grain,26
18:49:33,2955.864,Grain,26
18:49:43,2958.864,Grain,26
18:49:54,2961.864,Grain,26
18:50:04,2964.864,Grain,27
18:50:14,2967.864,Grain,27
18:50:23,2970.864,Grain,27
18:50:33,2973.864,Grain,28
18:50:43,2976.864,Grain,28
18:50:52,2979.864,Grain,27
18:51:02,2982.864,Grain,27
18:51:12,2985.864,Grain,26
18:51:22,2988.864,Grain,26
18:51:33,2991.864,Grain,26
18:51:43,2994.864,Grain,27
18:51:55,2997.864,Grain,28
18:52:06,3000.864,Grain,28
18:52:16,3003.864,Grain,27
18:52:27,3006.864,Grain,28
18:52:37,3009.864,Grain,29
18:52:47,3012.864,Grain,30
18:52:56,3015.864,Grain,31
18:53:06,3018.864,Grain,31
18:53:17,3021.864,Grain,31
18:53:28,3024.864,Grain,27
18:53:38,3027.864,Grain,26
18:53:48,3030.864,Grain,24
18:53:58,3033.864,Grain,24
18:54:08,3036.864,Grain,23
18:54:17,3039.864,Grain,24
18:54:27,3042.864,Grain,24
18:54:37,3045.864,Grain,25
18:54:47,3048.864,Grain,24
18:54:58,3051.864,Grain,24
18:55:08,3054.864,Grain,21
18:55:19,3057.864,Grain,21
18:55:29,3060.864,Grain,22
18:55:39,3063.864,Grain,23
18:55:50,3066.864,Grain,22
18:56:00,3069.864,Grain,22
18:56:11,3072.864,Grain,22
18:56:21,3075.864,Grain,22
18:56:32,3078.864,Grain,23
18:56:42,3081.864,Grain,21
18:56:53,3084.864,Grain,20
18:57:03,3087.864,Grain,21
18:57:14,3090.864,Grain,21
18:57:25,3093.864,Grain,22
18:57:35,3096.864,Grain,22
18:57:45,3099.864,Grain,21
18:57:55,3102.864,Grain,21
18:58:05,3105.864,Grain,21
18:58:15,3108.864,Grain,21
18:58:26,3111.864,Grain,20
18:58:36,3114.864,Grain,18
18:58:46,3117.864,Grain,18
18:58:55,3120.864,Grain,19
18:59:05,3123.864,Grain,19
18:59:15,3126.864,Grain,20
18:59:25,3129.864,Grain,19
18:59:35,3132.864,Grain,19
18:59:45,3135.864,Grain,20
18:59:55,3138.864,Grain,20
19:00:05,3141.864,Grain,19
19:00:15,3144.864,Grain,20
19:00:25,3147.864,Grain,20
19:00:35,3150.864,Grain,19
19:00:45,3153.864,Grain,19
19:00:55,3156.864,Grain,20
19:01:04,3159.864,Grain,21
19:01:14,3162.864,Grain,20
19:01:23,3165.864,Grain,21
19:01:32,3168.864,Grain,20
19:01:42,3171.864,Grain,20
19:01:51,3174.864,Grain,21
19:02:01,3177.864,Grain,22
19:02:10,3180.864,Grain,22
19:02:19,3183.864,Grain,21
19:02:29,3186.864,Grain,22
19:02:38,3189.864,Grain,22
19:02:47,3192.864,Grain,23
19:02:56,3195.864,Grain,23
19:03:06,3198.864,Grain,23
19:03:16,3201.864,Grain,24
19:03:26,3204.864,Grain,25
19:03:36,3207.864,Grain,26
19:03:45,3210.864,Grain,27
19:03:55,3213.864,Grain,27
19:04:04,3216.864,Grain,27
19:04:14,3219.864,Grain,27
19:04:24,3222.864,Grain,27
19:04:34,3225.864,Grain,26
19:04:43,3228.864,Grain,26
19:04:53,3231.864,Grain,25
19:05:04,3234.864,Grain,25
19:05:14,3237.864,Grain,20
19:05:24,3240.864,Grain,19
19:05:34,3243.864,Grain,19
19:05:44,3246.864,Grain,20
19:05:54,3249.864,Grain,20
19:06:03,3252.864,Grain,20
19:06:13,3255.864,Grain,20
19:06:23,3258.864,Grain,20
19:06:33,3261.864,Grain,21
19:06:42,3264.864,Grain,21
19:06:52,3267.864,Grain,19
19:07:02,3270.864,Grain,19
19:07:11,3273.864,Grain,19
19:07:20,3276.864,Grain,19
19:07:29,3279.864,Grain,19
19:07:39,3282.864,Grain,18
19:07:48,3285.864,Grain,19
19:07:58,3288.864,Grain,20
19:08:07,3291.864,Grain,18
19:08:16,3294.864,Grain,19
19:08:26,3297.864,Grain,20
19:08:35,3300.864,Grain,21
19:08:45,3303.864,Grain,22
19:08:54,3306.864,Grain,23
19:09:03,3309.864,Grain,22
19:09:12,3312.864,Grain,23
19:09:22,3315.864,Grain,22
19:09:31,3318.864,Grain,22
19:09:40,3321.864,Grain,22
19:09:50,3324.864,Grain,23
19:10:00,3327.864,Grain,23
19:10:10,3330.864,Grain,23
19:10:20,3333.864,Grain,24
19:10:29,3336.864,Grain,25
19:10:39,3339.864,Grain,26
19:10:49,3342.864,Grain,26
19:10:59,3345.864,Grain,26
19:11:09,3348.864,Grain,26
19:11:18,3351.864,Grain,26
19:11:28,3354.864,Grain,26
19:11:38,3357.864,Grain,26
19:11:48,3360.864,Grain,24
19:11:57,3363.864,Grain,23
19:12:07,3366.864,Grain,24
19:12:16,3369.864,Grain,21
19:12:26,3372.864,Grain,22
19:12:35,3375.864,Grain,19
19:12:44,3378.864,Grain,20
19:12:54,3381.864,Grain,20
19:13:03,3384.864,Grain,20
19:13:13,3387.864,Grain,19
19:13:22,3390.864,Grain,20
19:13:32,3393.864,Grain,21
19:13:41,3396.864,Grain,22
19:13:51,3399.864,Grain,21
19:14:01,3402.864,Grain,21
19:14:10,3405.864,Grain,22
19:14:20,3408.864,Grain,23
19:14:29,3411.864,Grain,23
19:14:39,3414.864,Grain,24
19:14:48,3417.864,Grain,25
19:14:58,3420.864,Grain,24
19:15:07,3423.864,Grain,24
19:15:17,3426.864,Grain,24
19:15:26,3429.864,Grain,24
19:15:35,3432.864,Grain,24
19:15:44,3435.864,Grain,24
19:15:53,3438.864,Grain,25
19:16:02,3441.864,Grain,25
19:16:12,3444.864,Grain,25
19:16:21,3447.864,Grain,25
19:16:30,3450.864,Grain,24
19:16:39,3453.864,Grain,22
19:16:49,3456.864,Grain,23
19:16:58,3459.864,Grain,24
19:17:07,3462.864,Grain,24
19:17:17,3465.864,Grain,25
19:17:26,3468.864,Grain,24
19:17:36,3471.864,Grain,23
19:17:46,3474.864,Grain,23
19:17:55,3477.864,Grain,23
19:18:04,3480.864,Grain,22
19:18:13,3483.864,Grain,22
19:18:22,3486.864,Grain,22
19:18:32,3489.864,Grain,22
19:18:41,3492.864,Grain,23
19:18:51,3495.864,Grain,23
19:19:00,3498.864,Grain,23
19:19:10,3501.864,Grain,24
19:19:20,3504.864,Grain,24
19:19:29,3507.864,Grain,22
19:19:38,3510.864,Grain,23
19:19:48,3513.864,Grain,24
19:19:57,3516.864,Grain,25
19:20:07,3519.864,Grain,26
19:20:18,3522.864,Grain,25
19:20:28,3525.864,Grain,25
19:20:38,3528.864,Grain,26
19:20:48,3531.864,Grain,25
19:20:58,3534.864,Grain,24
19:21:08,3537.864,Grain,24
19:21:17,3540.864,Grain,24
19:21:27,3543.864,Grain,25
19:21:37,3546.864,Grain,25
19:21:47,3549.864,Grain,26
19:21:57,3552.864,Grain,27
19:22:07,3555.864,Grain,26
19:22:17,3558.864,Grain,27
19:22:27,3561.864,Grain,28
19:22:37,3564.864,Grain,28
19:22:47,3567.864,Grain,29
19:22:57,3570.864,Grain,30
19:23:07,3573.864,Grain,28
19:23:18,3576.864,Grain,28
19:23:28,3579.864,Grain,29
19:23:38,3582.864,Grain,28
19:23:49,3585.864,Grain,28
19:23:59,3588.864,Grain,27
19:24:09,3591.864,Grain,26
19:24:19,3594.864,Grain,25
19:24:30,3597.864,Grain,24
19:24:40,3600.864,Grain,23
19:24:50,3603.864,Grain,24
19:25:00,3606.864,Grain,22
19:25:10,3609.864,Grain,22
19:25:21,3612.864,Grain,23
19:25:31,3615.864,Grain,24
19:25:41,3618.864,Grain,25
19:25:51,3621.864,Grain,25
19:26:02,3624.864,Grain,25
19:26:12,3627.864,Grain,26
19:26:22,3630.864,Grain,27
19:26:33,3633.864,Grain,28
19:26:43,3636.864,Grain,29
19:26:53,3639.864,Grain,29
19:27:03,3642.864,Grain,28
19:27:13,3645.864,Grain,28
19:27:23,3648.864,Grain,28
19:27:33,3651.864,Grain,27
19:27:43,3654.864,Grain,28
19:27:53,3657.864,Grain,29
19:28:03,3660.864,Grain,30
19:28:13,3663.864,Grain,30
19:28:23,3666.864,Grain,29
19:28:33,3669.864,Grain,30
19:28:43,3672.864,Grain,30
19:28:53,3675.864,Grain,28
19:29:03,3678.864,Grain,28
19:29:13,3681.864,Grain,27
19:29:23,3684.864,Grain,28
19:29:33,3687.864,Grain,28
19:29:43,3690.864,Grain,27
19:29:54,3693.864,Grain,26
19:30:03,3696.864,Grain,25
19:30:13,3699.864,Grain,25
19:30:24,3702.864,Grain,25
19:30:34,3705.864,Grain,26
19:30:44,3708.864,Grain,27
19:30:54,3711.864,Grain,25
19:31:04,3714.864,Grain,26
19:31:14,3717.864,Grain,26
19:31:24,3720.864,Grain,26
19:31:34,3723.864,Grain,26
19:31:44,3726.864,Grain,25
19:31:54,3729.864,Grain,25
19:32:04,3732.864,Grain,25
19:32:14,3735.864,Grain,26
19:32:24,3738.864,Grain,27
19:32:34,3741.864,Grain,28
19:32:44,3744.864,Grain,28
19:32:54,3747.864,Grain,29
19:33:05,3750.864,Grain,28
19:33:15,3753.864,Grain,28
19:33:25,3756.864,Grain,26
19:33:36,3759.864,Grain,26
19:33:47,3762.864,Grain,26
19:34:01,3765.864,Grain,27
19:34:13,3768.864,Grain,27
19:34:25,3771.864,Grain,28
19:34:36,3774.864,Grain,27
19:34:48,3777.864,Grain,28
19:35:00,3780.864,Grain,28
19:35:13,3783.864,Grain,29
19:35:29,3786.864,Grain,29
19:35:42,3789.864,Grain,29
19:35:54,3792.864,Grain,28
19:36:07,3795.864,Grain,25
19:36:20,3798.864,Grain,24
19:36:32,3801.864,Grain,24
19:36:45,3804.864,Grain,24
19:36:58,3807.864,Grain,22
19:37:11,3810.864,Grain,23
19:37:24,3813.864,Grain,23
19:37:37,3816.864,Grain,24
19:37:50,3819.864,Grain,25
19:38:03,3822.864,Grain,26
19:38:16,3825.864,Grain,25
19:38:29,3828.864,Grain,26
19:38:42,3831.864,Grain,27
19:38:54,3834.864,Grain,26
19:39:05,3837.864,Grain,26
19:39:17,3840.864,Grain,27
19:39:29,3843.864,Grain,27
19:39:41,3846.864,Grain,27
19:39:53,3849.864,Grain,27
19:40:05,3852.864,Grain,26
19:40:20,3855.864,Grain,26
19:40:32,3858.864,Grain,27
19:40:45,3861.864,Grain,26
19:40:57,3864.864,Grain,25
19:41:09,3867.864,Grain,25
19:41:21,3870.864,Grain,24
19:41:33,3873.864,Grain,24
19:41:45,3876.864,Grain,23
19:41:57,3879.864,Grain,23
19:42:10,3882.864,Grain,23
19:42:22,3885.864,Grain,23
19:42:33,3888.864,Grain,23
19:42:48,3891.864,Grain,24
19:43:09,3894.864,Grain,23
19:43:31,3897.864,Grain,24
19:43:52,3900.864,Grain,24
19:44:12,3903.864,Grain,22
19:44:33,3906.864,Grain,23
19:44:53,3909.864,Grain,22
19:45:13,3912.864,Grain,23
19:45:33,3915.864,Grain,23
19:45:55,3918.864,Grain,24
19:46:14,3921.864,Grain,24
19:46:34,3924.864,Grain,24
19:46:54,3927.864,Grain,23
19:47:14,3930.864,Grain,22
19:47:34,3933.864,Grain,22
19:47:53,3936.864,Grain,23
19:48:12,3939.864,Grain,23
19:48:32,3942.864,Grain,23
19:48:51,3945.864,Grain,23
19:49:11,3948.864,Grain,23
19:49:31,3951.864,Grain,23
19:49:51,3954.864,Grain,24
19:50:12,3957.864,Grain,23
19:50:32,3960.864,Grain,24
19:50:53,3963.864,Grain,25
19:51:13,3966.864,Grain,26
19:51:32,3969.864,Grain,26
19:51:52,3972.864,Grain,26
19:52:12,3975.864,Grain,26
19:52:32,3978.864,Grain,25
19:52:52,3981.864,Grain,25
19:53:20,3984.864,Grain,26
19:53:48,3987.864,Grain,27
19:54:11,3990.864,Grain,26
19:54:37,3993.864,Grain,26
19:55:01,3996.864,Grain,24
19:55:24,3999.864,Grain,25
19:55:46,4002.864,Grain,25
19:56:10,4005.864,Grain,25
19:56:40,4008.864,Grain,25
19:57:08,4011.864,Grain,26
19:57:33,4014.864,Grain,27
19:57:59,4017.864,Grain,24
19:58:27,4020.864,Grain,24
19:58:53,4023.864,Grain,24
19:59:17,4026.864,Grain,24
19:59:41,4029.864,Grain,22
20:00:04,4032.864,Grain,23
20:00:28,4035.864,Grain,23
20:00:56,4038.864,Grain,23
20:01:22,4041.864,Grain,24
20:01:48,4044.864,Grain,25
20:02:16,4047.864,Grain,25
20:02:42,4050.864,Grain,26
20:03:06,4053.864,Grain,27
20:03:34,4056.864,Grain,28
20:04:01,4059.864,Grain,28
20:04:26,4062.864,Grain,27
20:04:50,4065.864,Grain,27
20:05:14,4068.864,Grain,27
20:05:37,4071.864,Grain,26
20:06:00,4074.864,Grain,26
20:06:22,4077.864,Grain,24
20:06:45,4080.864,Grain,25
20:07:06,4083.864,Grain,23
20:07:26,4086.864,Grain,24
20:07:46,4089.864,Grain,24
20:08:07,4092.864,Grain,24
20:08:27,4095.864,Grain,22
20:08:48,4098.864,Grain,22
20:09:08,4101.864,Grain,22
20:09:29,4104.864,Grain,22
20:09:51,4107.864,Grain,21
20:10:12,4110.864,Grain,21
20:10:33,4113.864,Grain,21
20:10:55,4116.864,Grain,21
20:11:17,4119.864,Grain,21
20:11:38,4122.864,Grain,21
20:11:58,4125.864,Grain,21
20:12:21,4128.864,Grain,22
20:12:44,4131.864,Grain,23
20:13:09,4134.864,Grain,24
20:13:32,4137.864,Grain,23
20:13:53,4140.864,Grain,23
20:14:14,4143.864,Grain,21
20:14:35,4146.864,Grain,22
20:14:56,4149.864,Grain,23
20:15:16,4152.864,Grain,22
20:15:37,4155.864,Grain,22
20:16:00,4158.864,Grain,22
20:16:21,4161.864,Grain,22
20:16:42,4164.864,Grain,23
20:17:04,4167.864,Grain,23
20:17:30,4170.864,Grain,24
20:17:51,4173.864,Grain,25
20:18:12,4176.864,Grain,25
20:18:33,4179.864,Grain,25
20:19:01,4182.864,Grain,23
20:19:32,4185.864,Grain,23
20:20:02,4188.864,Grain,24
20:20:32,4191.864,Grain,24
20:21:01,4194.864,Grain,24
20:21:33,4197.864,Grain,23
20:22:03,4200.864,Grain,23
20:22:33,4203.864,Grain,22
20:23:03,4206.864,Grain,23
20:23:26,4209.864,Grain,23
20:23:49,4212.864,Grain,23
20:24:12,4215.864,Grain,22
20:24:34,4218.864,Grain,22
20:24:58,4221.864,Grain,22
20:25:20,4224.864,Grain,22
20:25:44,4227.864,Grain,23
20:26:07,4230.864,Grain,23
20:26:31,4233.864,Grain,23
20:26:54,4236.864,Grain,23
20:27:18,4239.864,Grain,24
20:27:42,4242.864,Grain,24
20:28:05,4245.864,Grain,24
20:28:28,4248.864,Grain,25
20:28:51,4251.864,Grain,26
20:29:15,4254.864,Grain,27
20:29:38,4257.864,Grain,27
20:30:03,4260.864,Grain,27
20:30:27,4263.864,Grain,26
20:30:51,4266.864,Grain,26
20:31:15,4269.864,Grain,27
20:31:41,4272.864,Grain,26
20:32:05,4275.864,Grain,27
20:32:30,4278.864,Grain,27
20:32:56,4281.864,Grain,27
20:33:21,4284.864,Grain,27
20:33:47,4287.864,Grain,25
20:34:12,4290.864,Grain,25
20:34:37,4293.864,Grain,25
20:35:02,4296.864,Grain,24
20:35:26,4299.864,Grain,25
20:35:52,4302.864,Grain,25
20:36:18,4305.864,Grain,25
20:36:44,4308.864,Grain,25
20:37:09,4311.864,Grain,25
20:37:33,4314.864,Grain,24
20:37:58,4317.864,Grain,23
20:38:23,4320.864,Grain,23
20:38:47,4323.864,Grain,22
20:39:11,4326.864,Grain,23
20:39:35,4329.864,Grain,24
20:39:58,4332.864,Grain,25
20:40:22,4335.864,Grain,26
20:40:46,4338.864,Grain,27
20:41:10,4341.864,Grain,26
20:41:34,4344.864,Grain,27
20:41:59,4347.864,Grain,28
20:42:23,4350.864,Grain,28
20:42:47,4353.864,Grain,27
20:43:11,4356.864,Grain,27
20:43:35,4359.864,Grain,28
20:43:59,4362.864,Grain,27
20:44:23,4365.864,Grain,27
20:44:46,4368.864,Grain,28
20:45:10,4371.864,Grain,28
20:45:33,4374.864,Grain,28
20:45:57,4377.864,Grain,28
20:46:20,4380.864,Grain,29
20:46:43,4383.864,Grain,30
20:47:06,4386.864,Grain,30
20:47:28,4389.864,Grain,31
20:47:50,4392.864,Grain,32
20:48:13,4395.864,Grain,33
20:48:35,4398.864,Grain,33
20:48:57,4401.864,Grain,33
20:49:20,4404.864,Grain,34
20:49:43,4407.864,Grain,35
20:50:06,4410.864,Grain,33
20:50:29,4413.864,Grain,32
20:50:52,4416.864,Grain,32
20:51:15,4419.864,Grain,33
20:51:38,4422.864,Grain,30
20:52:02,4425.864,Grain,31
20:52:28,4428.864,Grain,32
20:52:51,4431.864,Grain,29
20:53:15,4434.864,Grain,30
20:53:37,4437.864,Grain,29
20:54:03,4440.864,Grain,29
20:54:26,4443.864,Grain,29
20:54:49,4446.864,Grain,29
20:55:13,4449.864,Grain,29
20:55:36,4452.864,Grain,29
20:56:00,4455.864,Grain,29
20:56:24,4458.864,Grain,30
20:56:46,4461.864,Grain,30
20:57:11,4464.864,Grain,30
20:57:34,4467.864,Grain,31
20:57:57,4470.864,Grain,31
20:58:20,4473.864,Grain,32
20:58:44,4476.864,Grain,32
20:59:08,4479.864,Grain,33
20:59:33,4482.864,Grain,33
20:59:57,4485.864,Grain,34
21:00:21,4488.864,Grain,35
21:00:45,4491.864,Grain,35
21:01:10,4494.864,Grain,36
21:01:35,4497.864,Grain,35
21:02:00,4500.864,Grain,34
21:02:26,4503.864,Grain,34
21:02:51,4506.864,Grain,34
21:03:16,4509.864,Grain,34
21:03:41,4512.864,Grain,35
21:04:08,4515.864,Grain,36
21:04:34,4518.864,Grain,36
21:05:01,4521.864,Grain,33
21:05:27,4524.864,Grain,31
21:05:53,4527.864,Grain,30
21:06:19,4530.864,Grain,27
21:06:45,4533.864,Grain,28
21:07:11,4536.864,Grain,28
21:07:36,4539.864,Grain,29
21:08:02,4542.864,Grain,28
21:08:27,4545.864,Grain,29
21:08:52,4548.864,Grain,29
21:09:16,4551.864,Grain,29
21:09:41,4554.864,Grain,30
21:10:05,4557.864,Grain,30
21:10:30,4560.864,Grain,31
21:10:55,4563.864,Grain,31
21:11:19,4566.864,Grain,31
21:11:44,4569.864,Grain,29
21:12:11,4572.864,Grain,29
21:12:36,4575.864,Grain,30
21:13:01,4578.864,Grain,29
21:13:27,4581.864,Grain,27
21:13:52,4584.864,Grain,27
21:14:17,4587.864,Grain,26
21:14:42,4590.864,Grain,27
21:15:07,4593.864,Grain,28
21:15:32,4596.864,Grain,28
21:15:57,4599.864,Grain,29
21:16:22,4602.864,Grain,30
21:16:47,4605.864,Grain,31
21:17:11,4608.864,Grain,30
21:17:36,4611.864,Grain,29
21:18:00,4614.864,Grain,30
21:18:24,4617.864,Grain,27
21:18:48,4620.864,Grain,28
21:19:13,4623.864,Grain,28
21:19:38,4626.864,Grain,28
21:20:03,4629.864,Grain,28
21:20:29,4632.864,Grain,29
21:20:53,4635.864,Grain,30
21:21:19,4638.864,Grain,30
21:21:44,4641.864,Grain,31
21:22:08,4644.864,Grain,31
21:22:34,4647.864,Grain,31
21:22:59,4650.864,Grain,30
21:23:25,4653.864,Grain,30
21:23:50,4656.864,Grain,28
21:24:15,4659.864,Grain,29
21:24:40,4662.864,Grain,28
21:25:06,4665.864,Grain,28
21:25:31,4668.864,Grain,29
21:25:56,4671.864,Grain,29
21:26:21,4674.864,Grain,30
21:26:46,4677.864,Grain,31
21:27:11,4680.864,Grain,32
21:27:38,4683.864,Grain,31
21:28:07,4686.864,Grain,30
21:28:34,4689.864,Grain,30
21:29:00,4692.864,Grain,31
21:29:26,4695.864,Grain,30
21:29:53,4698.864,Grain,28
21:30:30,4701.864,Grain,29
21:30:55,4704.864,Grain,28
21:31:20,4707.864,Grain,29
21:31:45,4710.864,Grain,28
21:32:11,4713.864,Grain,28
21:32:37,4716.864,Grain,28
21:33:02,4719.864,Grain,29
21:33:28,4722.864,Grain,28
21:33:54,4725.864,Grain,29
21:34:20,4728.864,Grain,29
21:34:46,4731.864,Grain,29
21:35:12,4734.864,Grain,29
21:35:39,4737.864,Grain,29
21:36:07,4740.864,Grain,30
21:36:34,4743.864,Grain,30
21:37:01,4746.864,Grain,31
21:37:29,4749.864,Grain,27
21:37:58,4752.864,Grain,27
21:38:26,4755.864,Grain,28
21:38:57,4758.864,Grain,28
21:39:26,4761.864,Grain,27
21:39:54,4764.864,Grain,28
21:40:22,4767.864,Grain,28
21:40:49,4770.864,Grain,29
21:41:16,4773.864,Grain,29
21:41:44,4776.864,Grain,30
21:42:12,4779.864,Grain,30
21:42:41,4782.864,Grain,30
21:43:09,4785.864,Grain,29
21:43:38,4788.864,Grain,26
21:44:06,4791.864,Grain,25
21:44:34,4794.864,Grain,26
21:45:02,4797.864,Grain,27
21:45:30,4800.864,Grain,27
21:45:58,4803.864,Grain,28
21:46:26,4806.864,Grain,29
21:46:54,4809.864,Grain,29
21:47:22,4812.864,Grain,27
21:47:51,4815.864,Grain,26
21:48:19,4818.864,Grain,27
21:48:47,4821.864,Grain,26
21:49:15,4824.864,Grain,26
21:49:42,4827.864,Grain,27
21:50:09,4830.864,Grain,27
21:50:36,4833.864,Grain,28
21:51:04,4836.864,Grain,29
21:51:31,4839.864,Grain,28
21:51:58,4842.864,Grain,28
21:52:24,4845.864,Grain,29
21:52:53,4848.864,Grain,29
21:53:20,4851.864,Grain,28
21:53:47,4854.864,Grain,25
21:54:14,4857.864,Grain,25
21:54:42,4860.864,Grain,26
21:55:10,4863.864,Grain,26
21:55:38,4866.864,Grain,24
21:56:06,4869.864,Grain,25
21:56:35,4872.864,Grain,25
21:57:03,4875.864,Grain,26
21:57:30,4878.864,Grain,26
21:57:58,4881.864,Grain,27
21:58:25,4884.864,Grain,28
21:58:53,4887.864,Grain,28
21:59:20,4890.864,Grain,28
21:59:48,4893.864,Grain,27
22:00:15,4896.864,Grain,27
22:00:43,4899.864,Grain,28
22:01:11,4902.864,Grain,28
22:01:39,4905.864,Grain,27
22:02:07,4908.864,Grain,27
22:02:34,4911.864,Grain,27
22:03:02,4914.864,Grain,26
22:03:29,4917.864,Grain,26
22:03:56,4920.864,Grain,27
22:04:22,4923.864,Grain,27
22:04:49,4926.864,Grain,28
22:05:16,4929.864,Grain,29
22:05:44,4932.864,Grain,29
22:06:11,4935.864,Grain,28
22:06:38,4938.864,Grain,29
