System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:56:31,1.208825,Cow,8,8,8,0,0,0,0,0,8,0,0,0,0,0,3,5,3,5,0,0,0,0,
0:56:33,7.016464,Cow,8,7,7,0,0,0,0,0,8,0,0,0,0,0,3,4,3,5,0,0,0,1,
0:57:20,98.64452,Cow,8,7,0,7,0,0,0,0,8,7,0,0,0,0,3,4,3,5,0,0,0,1,
0:57:42,144.1543,Cow,8,7,0,0,7,0,0,0,8,7,7,0,0,0,3,4,3,5,0,0,0,1,
0:58:3,185.1832,Cow,8,5,0,0,5,0,0,0,8,7,7,0,0,0,2,3,3,5,2,0,0,1,
0:58:18,215.6947,Cow,8,5,0,0,0,5,0,0,8,7,7,5,0,0,2,3,3,5,2,0,0,1,
0:58:37,252.3109,Cow,9,6,1,0,0,5,0,0,9,7,7,5,0,0,3,3,4,5,2,0,0,1,
0:59:10,318.2724,Cow,10,7,2,0,0,5,0,0,10,7,7,5,0,0,3,4,4,6,2,0,0,1,
0:59:14,326.0876,Cow,10,7,2,0,0,0,5,0,10,7,7,5,5,0,3,4,4,6,2,0,0,1,
0:59:26,349.7953,Cow,10,7,1,1,0,0,5,0,10,8,7,5,5,0,3,4,4,6,2,0,0,1,
0:59:27,353.0566,Cow,11,8,2,1,0,0,5,0,11,8,7,5,5,0,4,4,5,6,2,0,0,1,
0:59:48,395.3311,Cow,11,8,2,0,1,0,5,0,11,8,8,5,5,0,4,4,5,6,2,0,0,1,
0:59:55,409.2305,Cow,12,9,3,0,1,0,5,0,12,8,8,5,5,0,5,4,6,6,2,0,0,1,
0:59:59,415.8127,Cow,12,9,2,1,1,0,5,0,12,9,8,5,5,0,5,4,6,6,2,0,0,1,
0:59:59,417.5712,Cow,12,8,2,0,1,0,5,0,12,9,8,5,5,0,5,3,6,6,3,0,0,1,
1:0:10,439.0308,Cow,13,9,3,0,1,0,5,0,13,9,8,5,5,0,5,4,6,7,3,0,0,1,
1:0:13,445.1413,Cow,14,10,4,0,1,0,5,0,14,9,8,5,5,0,5,5,6,8,3,0,0,1,
1:0:16,450.6104,Cow,14,10,3,1,1,0,5,0,14,10,8,5,5,0,5,5,6,8,3,0,0,1,
1:0:17,452.3507,Cow,14,9,3,0,1,0,5,0,14,10,8,5,5,0,4,5,6,8,4,0,0,1,
1:0:24,466.8364,Cow,14,9,3,0,0,1,5,0,14,10,8,6,5,0,4,5,6,8,4,0,0,1,
1:0:35,488.598,Cow,14,9,3,0,0,1,0,5,14,10,8,6,5,5,4,5,6,8,4,0,0,1,
1:0:40,498.6092,Cow,14,8,3,0,0,1,0,4,14,10,8,6,5,5,3,5,6,8,4,0,1,1,
1:0:44,506.746,Cow,14,8,2,1,0,1,0,4,14,11,8,6,5,5,3,5,6,8,4,0,1,1,
1:0:45,508.6446,Cow,14,7,2,1,0,1,0,3,14,11,8,6,5,5,3,4,6,8,4,0,2,1,
1:0:56,530.4244,Cow,15,8,3,1,0,1,0,3,15,11,8,6,5,5,3,5,6,9,4,0,2,1,
1:0:59,536.5622,Cow,15,8,2,2,0,1,0,3,15,12,8,6,5,5,3,5,6,9,4,0,2,1,
1:1:0,538.72,Cow,15,7,2,2,0,1,0,2,15,12,8,6,5,5,2,5,6,9,4,0,3,1,
1:1:2,542.6724,Cow,15,7,1,3,0,1,0,2,15,13,8,6,5,5,2,5,6,9,4,0,3,1,
1:1:5,548.7446,Cow,15,6,1,3,0,1,0,1,15,13,8,6,5,5,2,4,6,9,4,0,4,1,
1:1:7,552.2375,Cow,15,6,1,2,1,1,0,1,15,13,9,6,5,5,2,4,6,9,4,0,4,1,
1:1:15,568.7617,Cow,15,5,1,2,1,1,0,0,15,13,9,6,5,5,2,3,6,9,4,0,5,1,
1:1:19,577.2919,Cow,15,5,1,2,1,0,1,0,15,13,9,6,6,5,2,3,6,9,4,0,5,1,
1:1:22,582.0316,Cow,15,5,1,1,2,0,1,0,15,13,10,6,6,5,2,3,6,9,4,0,5,1,
1:1:25,588.1339,Cow,15,5,1,0,3,0,1,0,15,13,11,6,6,5,2,3,6,9,4,0,5,1,
1:1:43,623.8331,Cow,15,5,1,0,2,1,1,0,15,13,11,7,6,5,2,3,6,9,4,0,5,1,
1:1:44,626.1119,Cow,16,6,2,0,2,1,1,0,16,13,11,7,6,5,2,4,6,10,4,0,5,1,
1:1:45,627.9551,Cow,16,6,1,1,2,1,1,0,16,14,11,7,6,5,2,4,6,10,4,0,5,1,
1:1:47,632.5923,Cow,17,7,2,1,2,1,1,0,17,14,11,7,6,5,3,4,7,10,4,0,5,1,
1:1:58,653.5422,Cow,17,7,2,1,1,2,1,0,17,14,11,8,6,5,3,4,7,10,4,0,5,1,
1:2:1,659.6298,Cow,17,7,2,1,0,3,1,0,17,14,11,9,6,5,3,4,7,10,4,0,5,1,
1:2:10,673.4484,Cow,17,7,2,0,1,3,1,0,17,14,12,9,6,5,3,4,7,10,4,0,5,1,
1:2:35,723.5594,Cow,17,7,1,1,1,3,1,0,17,15,12,9,6,5,3,4,7,10,4,0,5,1,
1:2:39,730.0444,Cow,17,7,0,2,1,3,1,0,17,16,12,9,6,5,3,4,7,10,4,0,5,1,
1:2:39,730.285,Cow,18,8,1,2,1,3,1,0,18,16,12,9,6,5,3,5,7,11,4,0,5,1,
1:2:41,734.2518,Cow,18,8,1,2,1,2,2,0,18,16,12,9,7,5,3,5,7,11,4,0,5,1,
1:2:43,739.7899,Cow,18,8,1,2,1,2,1,1,18,16,12,9,7,6,3,5,7,11,4,0,5,1,
1:2:46,744.936,Cow,18,8,1,2,0,3,1,1,18,16,12,10,7,6,3,5,7,11,4,0,5,1,
1:2:48,748.2277,Cow,19,9,2,2,0,3,1,1,19,16,12,10,7,6,4,5,8,11,4,0,5,1,
1:2:56,764.051,Cow,19,9,2,2,0,2,2,1,19,16,12,10,8,6,4,5,8,11,4,0,5,1,
1:2:58,769.0567,Cow,19,9,2,1,1,2,2,1,19,16,13,10,8,6,4,5,8,11,4,0,5,1,
1:2:59,769.9015,Cow,19,8,2,1,1,2,2,0,19,16,13,10,8,6,3,5,8,11,4,0,6,1,
1:2:59,770.1658,Cow,19,8,2,1,1,1,3,0,19,16,13,10,9,6,3,5,8,11,4,0,6,1,
1:3:1,775.5353,Cow,19,8,2,0,2,1,3,0,19,16,14,10,9,6,3,5,8,11,4,0,6,1,
1:3:23,818.6221,Cow,20,9,3,0,2,1,3,0,20,16,14,10,9,6,4,5,9,11,4,0,6,1,
1:3:28,827.8364,Cow,20,9,2,1,2,1,3,0,20,17,14,10,9,6,4,5,9,11,4,0,6,1,
1:3:33,839.1985,Cow,21,10,3,1,2,1,3,0,21,17,14,10,9,6,5,5,10,11,4,0,6,1,
1:3:34,840.5652,Cow,21,10,3,1,1,2,3,0,21,17,14,11,9,6,5,5,10,11,4,0,6,1,
1:3:36,845.7654,Cow,21,10,2,2,1,2,3,0,21,18,14,11,9,6,5,5,10,11,4,0,6,1,
1:3:37,847.0325,Cow,21,10,2,2,0,3,3,0,21,18,14,12,9,6,5,5,10,11,4,0,6,1,
1:3:41,855.4525,Cow,21,10,2,2,0,2,4,0,21,18,14,12,10,6,5,5,10,11,4,0,6,1,
1:3:50,873.3155,Cow,21,10,2,1,1,2,4,0,21,18,15,12,10,6,5,5,10,11,4,0,6,1,
1:3:59,891.2742,Cow,21,10,2,0,2,2,4,0,21,18,16,12,10,6,5,5,10,11,4,0,6,1,
1:4:2,896.7451,Cow,21,10,2,0,2,2,3,1,21,18,16,12,10,7,5,5,10,11,4,0,6,1,
1:4:8,909.3533,Cow,22,11,3,0,2,2,3,1,22,18,16,12,10,7,5,6,10,12,4,0,6,1,
1:4:12,916.1269,Cow,22,11,2,1,2,2,3,1,22,19,16,12,10,7,5,6,10,12,4,0,6,1,
1:4:17,926.5671,Cow,22,11,2,1,2,2,2,2,22,19,16,12,10,8,5,6,10,12,4,0,6,1,
1:4:19,930.6743,Cow,23,12,3,1,2,2,2,2,23,19,16,12,10,8,6,6,11,12,4,0,6,1,
1:4:20,932.6243,Cow,23,12,3,1,2,2,1,3,23,19,16,12,10,9,6,6,11,12,4,0,6,1,
1:4:22,936.6872,Cow,23,12,2,2,2,2,1,3,23,20,16,12,10,9,6,6,11,12,4,0,6,1,
1:4:23,939.0958,Cow,24,13,3,2,2,2,1,3,24,20,16,12,10,9,7,6,12,12,4,0,6,1,
1:4:26,944.8083,Cow,24,13,3,2,1,3,1,3,24,20,16,13,10,9,7,6,12,12,4,0,6,1,
1:4:29,951.0489,Cow,24,13,3,2,1,2,2,3,24,20,16,13,11,9,7,6,12,12,4,0,6,1,
1:4:32,957.5293,Cow,24,13,3,2,1,1,3,3,24,20,16,13,12,9,7,6,12,12,4,0,6,1,
1:4:34,961.6408,Cow,24,13,3,1,2,1,3,3,24,20,17,13,12,9,7,6,12,12,4,0,6,1,
1:4:35,962.7672,Cow,24,13,3,1,1,2,3,3,24,20,17,14,12,9,7,6,12,12,4,0,6,1,
1:4:45,982.2191,Cow,24,13,3,0,2,2,3,3,24,20,18,14,12,9,7,6,12,12,4,0,6,1,
1:4:52,997.0821,Cow,24,12,3,0,2,2,3,2,24,20,18,14,12,9,6,6,12,12,4,0,7,1,
1:4:54,1000.277,Cow,25,13,4,0,2,2,3,2,25,20,18,14,12,9,6,7,12,13,4,0,7,1,
1:4:57,1006.858,Cow,25,13,3,1,2,2,3,2,25,21,18,14,12,9,6,7,12,13,4,0,7,1,
1:4:57,1007.02,Cow,26,14,4,1,2,2,3,2,26,21,18,14,12,9,7,7,13,13,4,0,7,1,
1:5:3,1017.984,Cow,26,14,4,1,2,2,2,3,26,21,18,14,12,10,7,7,13,13,4,0,7,1,
1:5:8,1028.199,Cow,26,14,3,2,2,2,2,3,26,22,18,14,12,10,7,7,13,13,4,0,7,1,
1:5:8,1029.515,Cow,27,15,4,2,2,2,2,3,27,22,18,14,12,10,7,8,13,14,4,0,7,1,
1:5:9,1029.957,Cow,27,14,4,1,2,2,2,3,27,22,18,14,12,10,6,8,13,14,5,0,7,1,
1:5:10,1033.13,Cow,27,14,4,1,1,3,2,3,27,22,18,15,12,10,6,8,13,14,5,0,7,1,
1:5:12,1036.629,Cow,27,14,3,2,1,3,2,3,27,23,18,15,12,10,6,8,13,14,5,0,7,1,
1:5:13,1038.396,Cow,27,13,3,1,1,3,2,3,27,23,18,15,12,10,5,8,13,14,6,0,7,1,
1:5:14,1040.187,Cow,28,14,4,1,1,3,2,3,28,23,18,15,12,10,6,8,14,14,6,0,7,1,
1:5:20,1052.368,Cow,28,14,4,0,2,3,2,3,28,23,19,15,12,10,6,8,14,14,6,0,7,1,
1:5:20,1053.717,Cow,28,14,4,0,1,4,2,3,28,23,19,16,12,10,6,8,14,14,6,0,7,1,
1:5:21,1055.331,Cow,28,14,4,0,1,3,3,3,28,23,19,16,13,10,6,8,14,14,6,0,7,1,
1:5:25,1062.956,Cow,28,13,4,0,1,3,3,2,28,23,19,16,13,10,6,7,14,14,6,0,8,1,
1:5:30,1073.26,Cow,28,13,4,0,1,2,4,2,28,23,19,16,14,10,6,7,14,14,6,0,8,1,
1:5:37,1086.831,Cow,28,12,4,0,1,2,4,1,28,23,19,16,14,10,6,6,14,14,6,0,9,1,
1:5:39,1090.201,Cow,29,13,5,0,1,2,4,1,29,23,19,16,14,10,6,7,14,15,6,0,9,1,
1:5:42,1096.286,Cow,30,14,6,0,1,2,4,1,30,23,19,16,14,10,7,7,15,15,6,0,9,1,
1:5:43,1097.774,Cow,30,14,5,1,1,2,4,1,30,24,19,16,14,10,7,7,15,15,6,0,9,1,
1:5:43,1099.545,Cow,30,13,5,0,1,2,4,1,30,24,19,16,14,10,7,6,15,15,7,0,9,1,
1:5:46,1104.534,Cow,30,13,4,1,1,2,4,1,30,25,19,16,14,10,7,6,15,15,7,0,9,1,
1:5:47,1106.323,Cow,30,12,4,0,1,2,4,1,30,25,19,16,14,10,6,6,15,15,8,0,9,1,
1:5:50,1113.56,Cow,30,12,4,0,1,2,3,2,30,25,19,16,14,11,6,6,15,15,8,0,9,1,
1:5:53,1118.281,Cow,30,11,4,0,1,2,3,1,30,25,19,16,14,11,6,5,15,15,8,0,10,1,
1:5:53,1118.839,Cow,31,12,5,0,1,2,3,1,31,25,19,16,14,11,7,5,16,15,8,0,10,1,
1:5:54,1120.031,Cow,31,12,5,0,1,2,2,2,31,25,19,16,14,12,7,5,16,15,8,0,10,1,
1:5:56,1123.899,Cow,31,12,5,0,0,3,2,2,31,25,19,17,14,12,7,5,16,15,8,0,10,1,
