System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:56:31,1.208825,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
0:57:12,83.60589,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
0:57:31,122.1171,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,2,4,2,4,0,0,0,0,
0:57:56,171.9644,Fox,8,8,2,0,6,0,0,0,8,6,6,0,0,0,2,6,2,6,0,0,0,0,
0:58:2,182.6825,Fox,8,8,2,0,0,6,0,0,8,6,6,6,0,0,2,6,2,6,0,0,0,0,
0:58:34,246.762,Fox,8,7,2,0,0,5,0,0,8,6,6,6,0,0,1,6,2,6,1,0,0,0,
0:58:38,254.4601,Fox,8,7,0,2,0,5,0,0,8,8,6,6,0,0,1,6,2,6,1,0,0,0,
0:58:42,262.7362,Fox,8,6,0,2,0,4,0,0,8,8,6,6,0,0,0,6,2,6,1,1,0,0,
0:58:49,276.1674,Fox,8,6,0,2,0,0,4,0,8,8,6,6,4,0,0,6,2,6,1,1,0,0,
0:58:51,280.3895,Fox,8,4,0,0,0,0,4,0,8,8,6,6,4,0,0,4,2,6,1,3,0,0,
0:59:57,413.6092,Fox,8,4,0,0,0,0,0,4,8,8,6,6,4,4,0,4,2,6,1,3,0,0,
1:0:18,453.8279,Fox,8,3,0,0,0,0,0,3,8,8,6,6,4,4,0,3,2,6,1,3,1,0,
1:0:23,463.8506,Fox,8,2,0,0,0,0,0,2,8,8,6,6,4,4,0,2,2,6,1,3,2,0,
1:0:48,513.9535,Fox,8,1,0,0,0,0,0,1,8,8,6,6,4,4,0,1,2,6,1,3,3,0,
1:1:3,544.0122,Fox,8,0,0,0,0,0,0,0,8,8,6,6,4,4,0,0,2,6,1,3,4,0,
