System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
1:29:54,1.21123,Pig,8,8,8,0,0,0,0,0,8,0,0,0,0,0,5,3,5,3,0,0,0,0,
1:30:6,25.84402,Pig,8,7,7,0,0,0,0,0,8,0,0,0,0,0,4,3,5,3,0,0,0,1,
1:30:22,56.89002,Pig,8,6,6,0,0,0,0,0,8,0,0,0,0,0,3,3,5,3,0,0,0,2,
1:30:32,76.14743,Pig,8,6,0,6,0,0,0,0,8,6,0,0,0,0,3,3,5,3,0,0,0,2,
1:30:49,111.1827,Pig,8,6,0,0,6,0,0,0,8,6,6,0,0,0,3,3,5,3,0,0,0,2,
1:31:17,165.3217,Pig,12,10,4,0,6,0,0,0,12,6,6,0,0,0,4,6,6,6,0,0,0,2,
1:31:17,166.1689,Pig,12,10,4,0,0,6,0,0,12,6,6,6,0,0,4,6,6,6,0,0,0,2,
1:31:24,180.7024,Pig,12,9,4,0,0,5,0,0,12,6,6,6,0,0,3,6,6,6,0,1,0,2,
1:31:34,200.2801,Pig,12,7,4,0,0,3,0,0,12,6,6,6,0,0,2,5,6,6,2,1,0,2,
1:31:54,240.3306,Pig,12,7,0,4,0,3,0,0,12,10,6,6,0,0,2,5,6,6,2,1,0,2,
1:32:0,251.1465,Pig,12,7,0,4,0,0,3,0,12,10,6,6,3,0,2,5,6,6,2,1,0,2,
1:32:4,260.1116,Pig,12,6,0,4,0,0,2,0,12,10,6,6,3,0,2,4,6,6,2,1,0,3,
1:32:10,272.5358,Pig,12,2,0,0,0,0,2,0,12,10,6,6,3,0,1,1,6,6,6,1,0,3,
1:32:35,321.1854,Pig,16,5,4,0,0,0,1,0,16,10,6,6,3,0,1,4,7,9,7,1,0,3,
1:32:52,356.2684,Pig,16,4,4,0,0,0,0,0,16,10,6,6,3,0,1,3,7,9,7,1,0,4,
1:33:12,396.1988,Pig,16,4,0,4,0,0,0,0,16,14,6,6,3,0,1,3,7,9,7,1,0,4,
1:33:30,431.1852,Pig,16,4,0,0,4,0,0,0,16,14,10,6,3,0,1,3,7,9,7,1,0,4,
1:33:57,486.1848,Pig,16,4,0,0,0,4,0,0,16,14,10,10,3,0,1,3,7,9,7,1,0,4,
1:34:1,494.4548,Pig,20,8,4,0,0,4,0,0,20,14,10,10,3,0,2,6,8,12,7,1,0,4,
1:34:39,569.4614,Pig,20,8,0,4,0,4,0,0,20,18,10,10,3,0,2,6,8,12,7,1,0,4,
1:34:40,571.2262,Pig,20,8,0,4,0,0,4,0,20,18,10,10,7,0,2,6,8,12,7,1,0,4,
1:34:46,584.0339,Pig,24,12,4,4,0,0,4,0,24,18,10,10,7,0,4,8,10,14,7,1,0,4,
1:34:56,604.496,Pig,24,12,4,0,4,0,4,0,24,18,14,10,7,0,4,8,10,14,7,1,0,4,
1:35:23,657.6542,Pig,28,16,8,0,4,0,4,0,28,18,14,10,7,0,7,9,13,15,7,1,0,4,
1:35:24,659.0601,Pig,28,16,4,4,4,0,4,0,28,22,14,10,7,0,7,9,13,15,7,1,0,4,
1:35:24,659.4731,Pig,28,16,4,4,0,4,4,0,28,22,14,14,7,0,7,9,13,15,7,1,0,4,
1:35:32,674.9468,Pig,32,20,8,4,0,4,4,0,32,22,14,14,7,0,10,10,16,16,7,1,0,4,
1:35:41,694.0691,Pig,32,20,8,0,4,4,4,0,32,22,18,14,7,0,10,10,16,16,7,1,0,4,
1:35:42,696.2366,Pig,32,20,8,0,4,4,0,4,32,22,18,14,7,4,10,10,16,16,7,1,0,4,
1:36:1,732.749,Pig,32,20,4,4,4,4,0,4,32,26,18,14,7,4,10,10,16,16,7,1,0,4,
1:36:3,736.5036,Pig,32,19,4,4,4,4,0,3,32,26,18,14,7,4,10,9,16,16,7,1,1,4,
1:36:7,744.4883,Pig,32,19,4,4,4,0,4,3,32,26,18,14,11,4,10,9,16,16,7,1,1,4,
1:36:8,746.5562,Pig,32,18,4,4,4,0,4,2,32,26,18,14,11,4,9,9,16,16,7,1,2,4,
1:36:8,747.3253,Pig,36,22,8,4,4,0,4,2,36,26,18,14,11,4,11,11,18,18,7,1,2,4,
1:36:9,748.7337,Pig,40,26,12,4,4,0,4,2,40,26,18,14,11,4,13,13,20,20,7,1,2,4,
1:36:9,749.188,Pig,40,26,12,4,0,4,4,2,40,26,18,18,11,4,13,13,20,20,7,1,2,4,
1:36:9,749.5018,Pig,44,30,16,4,0,4,4,2,44,26,18,18,11,4,13,17,20,24,7,1,2,4,
1:36:9,749.9869,Pig,44,30,12,8,0,4,4,2,44,30,18,18,11,4,13,17,20,24,7,1,2,4,
1:36:13,756.5604,Pig,44,29,12,8,0,4,4,1,44,30,18,18,11,4,13,16,20,24,7,1,3,4,
1:36:18,767.7319,Pig,44,29,12,4,4,4,4,1,44,30,22,18,11,4,13,16,20,24,7,1,3,4,
1:36:23,776.6748,Pig,44,28,12,4,4,4,4,0,44,30,22,18,11,4,13,15,20,24,7,1,4,4,
1:36:27,784.9553,Pig,44,28,12,0,8,4,4,0,44,30,26,18,11,4,13,15,20,24,7,1,4,4,
1:36:46,821.0533,Pig,56,40,24,0,8,4,4,0,56,30,26,18,11,4,21,19,28,28,7,1,4,4,
1:36:46,822.3617,Pig,56,40,20,4,8,4,4,0,56,34,26,18,11,4,21,19,28,28,7,1,4,4,
1:36:46,822.7056,Pig,56,40,20,4,4,8,4,0,56,34,26,22,11,4,21,19,28,28,7,1,4,4,
1:36:47,823.9424,Pig,56,40,16,8,4,8,4,0,56,38,26,22,11,4,21,19,28,28,7,1,4,4,
1:36:48,824.8068,Pig,56,40,12,12,4,8,4,0,56,42,26,22,11,4,21,19,28,28,7,1,4,4,
1:36:52,834.1106,Pig,56,40,12,12,4,4,8,0,56,42,26,22,15,4,21,19,28,28,7,1,4,4,
1:36:54,838.3466,Pig,60,44,16,12,4,4,8,0,60,42,26,22,15,4,23,21,30,30,7,1,4,4,
1:36:55,839.3152,Pig,64,48,20,12,4,4,8,0,64,42,26,22,15,4,25,23,32,32,7,1,4,4,
1:36:55,840.0046,Pig,64,48,20,12,0,8,8,0,64,42,26,26,15,4,25,23,32,32,7,1,4,4,
1:36:55,840.641,Pig,68,52,24,12,0,8,8,0,68,42,26,26,15,4,27,25,34,34,7,1,4,4,
1:37:4,857.0443,Pig,80,64,36,12,0,8,8,0,80,42,26,26,15,4,34,30,41,39,7,1,4,4,
1:37:4,857.4246,Pig,80,64,36,8,4,8,8,0,80,42,30,26,15,4,34,30,41,39,7,1,4,4,
1:37:5,858.7863,Pig,80,64,36,4,8,8,8,0,80,42,34,26,15,4,34,30,41,39,7,1,4,4,
1:37:5,859.5875,Pig,80,64,36,0,12,8,8,0,80,42,38,26,15,4,34,30,41,39,7,1,4,4,
1:37:10,869.5598,Pig,80,64,36,0,12,8,4,4,80,42,38,26,15,8,34,30,41,39,7,1,4,4,
1:37:23,896.0964,Pig,80,64,24,12,12,8,4,4,80,54,38,26,15,8,34,30,41,39,7,1,4,4,
1:37:29,907.7779,Pig,80,64,24,12,12,4,8,4,80,54,38,26,19,8,34,30,41,39,7,1,4,4,
1:37:30,909.8143,Pig,80,62,24,12,12,4,8,2,80,54,38,26,19,8,34,28,41,39,7,1,6,4,
1:37:31,912.4308,Pig,84,66,28,12,8,8,8,2,84,54,38,30,19,8,35,31,42,42,7,1,6,4,
1:37:32,912.6522,Pig,88,70,32,12,8,8,8,2,88,54,38,30,19,8,38,32,45,43,7,1,6,4,
1:37:32,912.9069,Pig,92,73,36,12,8,7,8,2,92,54,38,30,19,8,40,33,48,44,7,2,6,4,
1:37:32,913.3712,Pig,92,73,32,16,8,7,8,2,92,58,38,30,19,8,40,33,48,44,7,2,6,4,
1:37:32,913.8145,Pig,92,73,32,16,4,11,8,2,92,58,38,34,19,8,40,33,48,44,7,2,6,4,
1:37:32,914.3478,Pig,92,73,28,20,4,11,8,2,92,62,38,34,19,8,40,33,48,44,7,2,6,4,
1:37:32,914.5543,Pig,92,73,28,20,0,15,8,2,92,62,38,38,19,8,40,33,48,44,7,2,6,4,
1:37:33,915.2589,Pig,96,69,32,12,0,15,8,2,96,62,38,38,19,8,36,33,50,46,7,10,6,4,
1:37:33,915.6406,Pig,100,73,36,12,0,15,8,2,100,62,38,38,19,8,36,37,50,50,7,10,6,4,
1:37:33,915.8625,Pig,104,77,32,16,0,15,8,2,100,66,38,38,19,8,37,40,51,53,7,10,6,4,
1:37:33,916.0071,Pig,104,77,36,16,0,15,8,2,104,66,38,38,19,8,37,40,51,53,7,10,6,4,
1:37:35,919.8556,Pig,104,75,36,16,0,15,8,0,104,66,38,38,19,8,36,39,51,53,7,10,8,4,
1:37:38,925.0734,Pig,104,75,36,16,0,11,12,0,104,66,38,38,23,8,36,39,51,53,7,10,8,4,
1:37:39,928.4921,Pig,112,83,40,16,0,11,12,0,108,66,38,38,23,8,43,40,58,54,7,10,8,4,
1:37:39,928.6251,Pig,112,83,44,16,0,11,12,0,112,66,38,38,23,8,43,40,58,54,7,10,8,4,
1:37:41,930.9802,Pig,116,87,48,16,0,11,12,0,116,66,38,38,23,8,43,44,58,58,7,10,8,4,
1:37:41,931.098,Pig,116,87,48,12,4,11,12,0,116,66,42,38,23,8,43,44,58,58,7,10,8,4,
1:37:41,932.0721,Pig,116,87,36,24,4,11,12,0,116,78,42,38,23,8,43,44,58,58,7,10,8,4,
1:37:43,934.8819,Pig,116,84,36,21,4,11,12,0,116,78,42,38,23,8,42,42,58,58,7,13,8,4,
1:37:48,946.2139,Pig,120,88,40,21,4,11,12,0,120,78,42,38,23,8,43,45,59,61,7,13,8,4,
1:37:50,948.6608,Pig,124,92,44,17,8,11,12,0,124,78,46,38,23,8,46,46,62,62,7,13,8,4,
