System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
1:29:54,1.21123,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
1:29:55,4.062828,Dog,6,5,5,0,0,0,0,0,6,0,0,0,0,0,3,2,3,3,0,0,0,1,
1:30:36,83.61148,Dog,6,5,0,5,0,0,0,0,6,5,0,0,0,0,3,2,3,3,0,0,0,1,
1:30:39,90.54138,Dog,6,4,0,4,0,0,0,0,6,5,0,0,0,0,2,2,3,3,0,0,0,2,
1:30:55,122.1099,Dog,6,4,0,0,4,0,0,0,6,5,4,0,0,0,2,2,3,3,0,0,0,2,
1:31:18,168.5583,Dog,6,3,0,0,3,0,0,0,6,5,4,0,0,0,2,1,3,3,0,0,0,3,
1:31:25,182.6312,Dog,6,3,0,0,0,3,0,0,6,5,4,3,0,0,2,1,3,3,0,0,0,3,
1:31:34,201.042,Dog,6,2,0,0,0,2,0,0,6,5,4,3,0,0,1,1,3,3,0,1,0,3,
1:32:12,276.084,Dog,6,2,0,0,0,0,2,0,6,5,4,3,2,0,1,1,3,3,0,1,0,3,
1:33:21,413.6113,Dog,6,2,0,0,0,0,0,2,6,5,4,3,2,2,1,1,3,3,0,1,0,3,
1:33:31,433.6721,Dog,6,1,0,0,0,0,0,1,6,5,4,3,2,2,0,1,3,3,0,1,1,3,
1:33:46,463.7448,Dog,6,0,0,0,0,0,0,0,6,5,4,3,2,2,0,0,3,3,0,1,2,3,
