System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:24:29,1.204116,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
0:25:14,91.17968,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
0:25:35,133.1245,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
0:26:8,199.1149,Lion,6,6,0,0,0,6,0,0,6,6,6,6,0,0,3,3,3,3,0,0,0,0,
0:26:10,201.7442,Lion,6,5,0,0,0,5,0,0,6,6,6,6,0,0,3,2,3,3,1,0,0,0,
0:26:44,270.6138,Lion,7,6,1,0,0,5,0,0,7,6,6,6,0,0,3,3,3,4,1,0,0,0,
0:26:59,301.1055,Lion,7,6,1,0,0,0,5,0,7,6,6,6,5,0,3,3,3,4,1,0,0,0,
0:27:29,360.6652,Lion,7,6,0,1,0,0,5,0,7,7,6,6,5,0,3,3,3,4,1,0,0,0,
0:27:50,402.6572,Lion,7,6,0,0,1,0,5,0,7,7,7,6,5,0,3,3,3,4,1,0,0,0,
0:27:59,421.571,Lion,7,5,0,0,1,0,4,0,7,7,7,6,5,0,2,3,3,4,2,0,0,0,
0:28:14,451.1719,Lion,7,5,0,0,1,0,0,4,7,7,7,6,5,4,2,3,3,4,2,0,0,0,
0:28:15,453.0291,Lion,7,3,0,0,1,0,0,2,7,7,7,6,5,4,1,2,3,4,2,0,2,0,
0:28:17,456.0334,Lion,7,2,0,0,1,0,0,1,7,7,7,6,5,4,0,2,3,4,2,0,3,0,
0:28:17,457.0248,Lion,7,1,0,0,1,0,0,0,7,7,7,6,5,4,0,1,3,4,2,0,4,0,
0:28:23,468.6289,Lion,7,1,0,0,0,1,0,0,7,7,7,7,5,4,0,1,3,4,2,0,4,0,
0:29:14,570.6007,Lion,7,1,0,0,0,0,1,0,7,7,7,7,6,4,0,1,3,4,2,0,4,0,
