System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:24:29,1.204116,Cow,10,10,10,0,0,0,0,0,10,0,0,0,0,0,4,6,4,6,0,0,0,0,
0:24:44,30.34419,Cow,10,9,9,0,0,0,0,0,10,0,0,0,0,0,4,5,4,6,0,0,0,1,
0:24:48,38.3059,Cow,10,8,8,0,0,0,0,0,10,0,0,0,0,0,3,5,4,6,0,0,0,2,
0:25:18,98.62952,Cow,10,8,0,8,0,0,0,0,10,8,0,0,0,0,3,5,4,6,0,0,0,2,
0:25:41,144.1296,Cow,10,8,0,0,8,0,0,0,10,8,8,0,0,0,3,5,4,6,0,0,0,2,
0:25:56,174.4942,Cow,10,7,0,0,7,0,0,0,10,8,8,0,0,0,2,5,4,6,0,0,0,3,
0:26:3,188.6542,Cow,10,6,0,0,6,0,0,0,10,8,8,0,0,0,2,4,4,6,0,0,0,4,
0:26:10,203.43,Cow,10,4,0,0,4,0,0,0,10,8,8,0,0,0,1,3,4,6,1,1,0,4,
0:26:17,215.6368,Cow,10,4,0,0,0,4,0,0,10,8,8,4,0,0,1,3,4,6,1,1,0,4,
0:26:42,266.5871,Cow,10,3,0,0,0,3,0,0,10,8,8,4,0,0,1,2,4,6,1,1,0,5,
0:27:12,326.1152,Cow,10,3,0,0,0,0,3,0,10,8,8,4,3,0,1,2,4,6,1,1,0,5,
0:28:5,431.7432,Cow,10,2,0,0,0,0,2,0,10,8,8,4,3,0,0,2,4,6,2,1,0,5,
0:28:10,442.5425,Cow,10,1,0,0,0,0,1,0,10,8,8,4,3,0,0,1,4,6,2,1,0,6,
0:28:33,488.6087,Cow,10,1,0,0,0,0,0,1,10,8,8,4,3,1,0,1,4,6,2,1,0,6,
0:28:34,490.0171,Cow,10,0,0,0,0,0,0,0,10,8,8,4,3,1,0,0,4,6,2,1,1,6,
