System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:34:51,1.208215,Chicken,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
19:35:11,41.15401,Chicken,6,6,0,6,0,0,0,0,6,6,0,0,0,0,4,2,4,2,0,0,0,0,
19:35:24,66.61343,Chicken,6,5,0,5,0,0,0,0,6,6,0,0,0,0,3,2,4,2,0,0,0,1,
19:35:29,76.63538,Chicken,6,4,0,4,0,0,0,0,6,6,0,0,0,0,2,2,4,2,0,0,0,2,
19:35:31,81.16718,Chicken,6,4,0,0,4,0,0,0,6,6,4,0,0,0,2,2,4,2,0,0,0,2,
19:35:41,101.2772,Chicken,6,3,0,0,3,0,0,0,6,6,4,0,0,0,1,2,4,2,0,0,0,3,
19:35:49,116.8577,Chicken,6,2,0,0,2,0,0,0,6,6,4,0,0,0,0,2,4,2,0,0,0,4,
19:35:51,121.1195,Chicken,6,2,0,0,0,2,0,0,6,6,4,2,0,0,0,2,4,2,0,0,0,4,
19:35:55,130.0408,Chicken,6,1,0,0,0,1,0,0,6,6,4,2,0,0,0,1,4,2,0,0,0,5,
19:36:31,201.0945,Chicken,6,1,0,0,0,0,1,0,6,6,4,2,1,0,0,1,4,2,0,0,0,5,
19:36:53,245.5643,Chicken,6,0,0,0,0,0,0,0,6,6,4,2,1,0,0,0,4,2,0,0,0,6,
