System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
21:55:30,1.205561,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
21:56:15,91.11304,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
21:56:36,133.101,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
21:57:9,199.1178,Lion,6,6,0,0,0,6,0,0,6,6,6,6,0,0,3,3,3,3,0,0,0,0,
21:57:10,201.7756,Lion,6,5,0,0,0,5,0,0,6,6,6,6,0,0,2,3,3,3,1,0,0,0,
21:58:0,301.0813,Lion,6,5,0,0,0,0,5,0,6,6,6,6,5,0,2,3,3,3,1,0,0,0,
21:59:16,451.1507,Lion,6,5,0,0,0,0,0,5,6,6,6,6,5,5,2,3,3,3,1,0,0,0,
21:59:16,452.0585,Lion,6,4,0,0,0,0,0,4,6,6,6,6,5,5,1,3,3,3,1,0,1,0,
21:59:17,453.082,Lion,6,3,0,0,0,0,0,3,6,6,6,6,5,5,0,3,3,3,1,0,2,0,
21:59:17,454.0498,Lion,6,0,0,0,0,0,0,0,6,6,6,6,5,5,0,0,3,3,1,0,5,0,
