System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
18:13:10,1.2017,Chicken,6,6,6,0,0,0,0,0,6,0,0,0,0,0,1,5,1,5,0,0,0,0,
18:13:30,41.07029,Chicken,6,6,0,6,0,0,0,0,6,6,0,0,0,0,1,5,1,5,0,0,0,0,
18:13:50,81.11359,Chicken,6,6,0,0,6,0,0,0,6,6,6,0,0,0,1,5,1,5,0,0,0,0,
18:14:10,121.0898,Chicken,6,6,0,0,0,6,0,0,6,6,6,6,0,0,1,5,1,5,0,0,0,0,
18:14:21,144.2686,Chicken,9,9,3,0,0,6,0,0,9,6,6,6,0,0,2,7,2,7,0,0,0,0,
18:14:30,161.9396,Chicken,9,8,3,0,0,5,0,0,9,6,6,6,0,0,2,6,2,7,0,0,0,1,
18:14:34,170.3459,Chicken,9,6,3,0,0,3,0,0,9,6,6,6,0,0,2,4,2,7,1,1,0,1,
18:14:41,184.3256,Chicken,9,6,0,3,0,3,0,0,9,9,6,6,0,0,2,4,2,7,1,1,0,1,
18:14:50,201.087,Chicken,9,6,0,3,0,0,3,0,9,9,6,6,3,0,2,4,2,7,1,1,0,1,
18:15:1,224.2714,Chicken,9,6,0,0,3,0,3,0,9,9,9,6,3,0,2,4,2,7,1,1,0,1,
18:15:16,252.922,Chicken,12,9,3,0,3,0,3,0,12,9,9,6,3,0,4,5,4,8,1,1,0,1,
18:15:19,260.5819,Chicken,12,8,3,0,3,0,2,0,12,9,9,6,3,0,4,4,4,8,1,1,0,2,
18:15:21,264.2787,Chicken,12,8,3,0,0,3,2,0,12,9,9,9,3,0,4,4,4,8,1,1,0,2,
18:15:36,292.9197,Chicken,12,8,0,3,0,3,2,0,12,12,9,9,3,0,4,4,4,8,1,1,0,2,
18:15:40,301.1264,Chicken,12,8,0,3,0,3,0,2,12,12,9,9,3,2,4,4,4,8,1,1,0,2,
18:15:41,303.0474,Chicken,12,7,0,3,0,3,0,1,12,12,9,9,3,2,3,4,4,8,1,1,1,2,
18:15:44,310.0561,Chicken,12,6,0,3,0,3,0,0,12,12,9,9,3,2,3,3,4,8,1,1,2,2,
18:15:51,324.0783,Chicken,15,9,3,3,0,3,0,0,15,12,9,9,3,2,6,3,7,8,1,1,2,2,
18:15:56,332.9326,Chicken,15,9,3,0,3,3,0,0,15,12,12,9,3,2,6,3,7,8,1,1,2,2,
18:16:1,344.2808,Chicken,15,9,3,0,3,0,3,0,15,12,12,9,6,2,6,3,7,8,1,1,2,2,
18:16:6,354.4792,Chicken,15,6,3,0,0,0,3,0,15,12,12,9,6,2,4,2,7,8,4,1,2,2,
18:16:11,364.0656,Chicken,15,6,0,3,0,0,3,0,15,15,12,9,6,2,4,2,7,8,4,1,2,2,
18:16:31,404.0928,Chicken,15,6,0,0,3,0,3,0,15,15,15,9,6,2,4,2,7,8,4,1,2,2,
18:16:42,425.6682,Chicken,15,3,0,0,0,0,3,0,15,15,15,9,6,2,1,2,7,8,7,1,2,2,
18:16:51,444.2675,Chicken,15,3,0,0,0,0,0,3,15,15,15,9,6,5,1,2,7,8,7,1,2,2,
18:16:52,445.2326,Chicken,15,2,0,0,0,0,0,2,15,15,15,9,6,5,0,2,7,8,7,1,3,2,
18:16:52,446.207,Chicken,15,0,0,0,0,0,0,0,15,15,15,9,6,5,0,0,7,8,7,1,5,2,
