System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
18:13:10,1.2017,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
18:13:51,83.62432,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
18:14:10,121.4355,Fox,6,5,0,5,0,0,0,0,6,6,0,0,0,0,3,2,3,3,0,0,0,1,
18:14:10,122.1305,Fox,6,5,0,0,5,0,0,0,6,6,5,0,0,0,3,2,3,3,0,0,0,1,
18:14:35,171.8199,Fox,8,7,2,0,5,0,0,0,8,6,5,0,0,0,3,4,3,5,0,0,0,1,
18:14:40,182.6238,Fox,8,7,2,0,0,5,0,0,8,6,5,5,0,0,3,4,3,5,0,0,0,1,
18:14:41,183.2278,Fox,8,6,1,0,0,5,0,0,8,6,5,5,0,0,3,3,3,5,0,0,0,2,
18:14:49,200.6865,Fox,8,5,0,0,0,5,0,0,8,6,5,5,0,0,3,2,3,5,0,0,0,3,
18:14:50,201.0108,Fox,8,2,0,0,0,2,0,0,8,6,5,5,0,0,1,1,3,5,2,1,0,3,
18:14:57,216.0142,Fox,10,4,2,0,0,2,0,0,10,6,5,5,0,0,1,3,3,7,2,1,0,3,
18:15:27,276.1124,Fox,10,4,2,0,0,0,2,0,10,6,5,5,2,0,1,3,3,7,2,1,0,3,
18:15:38,298.515,Fox,10,4,0,2,0,0,2,0,10,8,5,5,2,0,1,3,3,7,2,1,0,3,
18:15:52,325.0472,Fox,10,3,0,2,0,0,1,0,10,8,5,5,2,0,1,2,3,7,2,2,0,3,
18:15:58,337.0633,Fox,10,3,0,0,2,0,1,0,10,8,7,5,2,0,1,2,3,7,2,2,0,3,
18:16:1,343.201,Fox,10,2,0,0,1,0,1,0,10,8,7,5,2,0,1,1,3,7,3,2,0,3,
18:16:7,355.596,Fox,10,1,0,0,0,0,1,0,10,8,7,5,2,0,1,0,3,7,3,3,0,3,
18:16:22,386.2301,Fox,12,3,2,0,0,0,1,0,12,8,7,5,2,0,3,0,5,7,3,3,0,3,
18:16:36,413.5857,Fox,12,3,2,0,0,0,0,1,12,8,7,5,2,1,3,0,5,7,3,3,0,3,
18:16:37,416.0382,Fox,12,2,2,0,0,0,0,0,12,8,7,5,2,1,2,0,5,7,3,3,1,3,
18:17:3,468.7581,Fox,12,2,0,2,0,0,0,0,12,10,7,5,2,1,2,0,5,7,3,3,1,3,
18:17:23,507.2452,Fox,12,2,0,0,2,0,0,0,12,10,9,5,2,1,2,0,5,7,3,3,1,3,
18:17:53,567.7363,Fox,12,2,0,0,0,2,0,0,12,10,9,7,2,1,2,0,5,7,3,3,1,3,
18:18:40,661.2207,Fox,12,2,0,0,0,0,2,0,12,10,9,7,4,1,2,0,5,7,3,3,1,3,
18:19:2,705.5513,Fox,12,1,0,0,0,0,1,0,12,10,9,7,4,1,1,0,5,7,3,4,1,3,
18:19:48,798.7542,Fox,12,1,0,0,0,0,0,1,12,10,9,7,4,2,1,0,5,7,3,4,1,3,
18:19:49,800.205,Fox,12,0,0,0,0,0,0,0,12,10,9,7,4,2,0,0,5,7,3,4,2,3,
