System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
18:27:41,1.202717,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
18:28:22,83.61457,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,4,2,4,2,0,0,0,0,
18:28:41,122.1194,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,4,2,4,2,0,0,0,0,
18:29:12,182.632,Fox,6,6,0,0,0,6,0,0,6,6,6,6,0,0,4,2,4,2,0,0,0,0,
18:29:19,196.4508,Fox,8,8,2,0,0,6,0,0,8,6,6,6,0,0,5,3,5,3,0,0,0,0,
18:29:20,198.8955,Fox,8,7,1,0,0,6,0,0,8,6,6,6,0,0,5,2,5,3,0,0,0,1,
18:29:21,200.9773,Fox,8,3,1,0,0,2,0,0,8,6,6,6,0,0,2,1,5,3,0,4,0,1,
18:29:58,274.7639,Fox,8,2,1,0,0,1,0,0,8,6,6,6,0,0,2,0,5,3,0,5,0,1,
18:29:58,276.0639,Fox,8,2,1,0,0,0,1,0,8,6,6,6,1,0,2,0,5,3,0,5,0,1,
18:30:0,278.9466,Fox,8,2,0,1,0,0,1,0,8,7,6,6,1,0,2,0,5,3,0,5,0,1,
18:30:6,291.1703,Fox,8,1,0,1,0,0,0,0,8,7,6,6,1,0,1,0,5,3,0,5,0,2,
18:30:19,317.4056,Fox,8,1,0,0,1,0,0,0,8,7,7,6,1,0,1,0,5,3,0,5,0,2,
18:30:22,323.6118,Fox,8,0,0,0,0,0,0,0,8,7,7,6,1,0,0,0,5,3,0,6,0,2,
