System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
18:27:41,1.202717,Pig,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
18:28:18,76.08505,Pig,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
18:28:21,80.73408,Pig,6,5,0,5,0,0,0,0,6,6,0,0,0,0,2,3,3,3,0,0,0,1,
18:28:36,111.1166,Pig,6,5,0,0,5,0,0,0,6,6,5,0,0,0,2,3,3,3,0,0,0,1,
18:29:3,166.1262,Pig,6,5,0,0,0,5,0,0,6,6,5,5,0,0,2,3,3,3,0,0,0,1,
18:29:6,170.4705,Pig,10,9,4,0,0,5,0,0,10,6,5,5,0,0,5,4,6,4,0,0,0,1,
18:29:11,180.6637,Pig,10,8,4,0,0,4,0,0,10,6,5,5,0,0,5,3,6,4,0,1,0,1,
18:29:21,200.3172,Pig,10,6,4,0,0,2,0,0,10,6,5,5,0,0,4,2,6,4,2,1,0,1,
18:29:21,201.3338,Pig,10,5,4,0,0,1,0,0,10,6,5,5,0,0,3,2,6,4,3,1,0,1,
18:29:43,245.5176,Pig,10,5,0,4,0,1,0,0,10,10,5,5,0,0,3,2,6,4,3,1,0,1,
18:29:46,251.1163,Pig,10,5,0,4,0,0,1,0,10,10,5,5,1,0,3,2,6,4,3,1,0,1,
18:30:1,280.4638,Pig,10,5,0,0,4,0,1,0,10,10,9,5,1,0,3,2,6,4,3,1,0,1,
18:30:8,295.7714,Pig,10,2,0,0,1,0,1,0,10,10,9,5,1,0,1,1,6,4,6,1,0,1,
18:30:28,335.444,Pig,10,2,0,0,0,1,1,0,10,10,9,6,1,0,1,1,6,4,6,1,0,1,
18:30:48,376.0742,Pig,10,2,0,0,0,1,0,1,10,10,9,6,1,1,1,1,6,4,6,1,0,1,
18:30:50,380.0198,Pig,10,1,0,0,0,1,0,0,10,10,9,6,1,1,1,0,6,4,6,1,1,1,
18:31:11,420.4574,Pig,10,1,0,0,0,0,1,0,10,10,9,6,2,1,1,0,6,4,6,1,1,1,
18:32:13,545.4497,Pig,10,1,0,0,0,0,0,1,10,10,9,6,2,2,1,0,6,4,6,1,1,1,
18:32:14,546.4073,Pig,10,0,0,0,0,0,0,0,10,10,9,6,2,2,0,0,6,4,6,1,2,1,
