System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
16:44:32,1.20124,Chicken,6,6,6,0,0,0,0,0,6,0,0,0,0,0,1,5,1,5,0,0,0,0,
16:44:52,41.04495,Chicken,6,6,0,6,0,0,0,0,6,6,0,0,0,0,1,5,1,5,0,0,0,0,
16:45:8,73.87471,Chicken,6,5,0,5,0,0,0,0,6,6,0,0,0,0,1,4,1,5,0,0,0,1,
16:45:12,81.07696,Chicken,6,5,0,0,5,0,0,0,6,6,5,0,0,0,1,4,1,5,0,0,0,1,
16:45:32,121.0766,Chicken,6,5,0,0,0,5,0,0,6,6,5,5,0,0,1,4,1,5,0,0,0,1,
16:45:32,121.8632,Chicken,6,4,0,0,0,4,0,0,6,6,5,5,0,0,0,4,1,5,0,0,0,2,
16:45:56,170.325,Chicken,6,3,0,0,0,3,0,0,6,6,5,5,0,0,0,3,1,5,1,0,0,2,
16:46:12,201.0887,Chicken,6,3,0,0,0,0,3,0,6,6,5,5,3,0,0,3,1,5,1,0,0,2,
16:47:2,301.0684,Chicken,6,3,0,0,0,0,0,3,6,6,5,5,3,3,0,3,1,5,1,0,0,2,
16:47:2,302.0132,Chicken,6,2,0,0,0,0,0,2,6,6,5,5,3,3,0,2,1,5,1,0,1,2,
16:47:3,304.0126,Chicken,6,1,0,0,0,0,0,1,6,6,5,5,3,3,0,1,1,5,1,0,2,2,
16:47:5,307.0116,Chicken,6,0,0,0,0,0,0,0,6,6,5,5,3,3,0,0,1,5,1,0,3,2,
