System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
22:4:7,1.211609,Chicken,10,10,10,0,0,0,0,0,10,0,0,0,0,0,3,7,3,7,0,0,0,0,
22:4:17,20.27309,Chicken,10,9,9,0,0,0,0,0,10,0,0,0,0,0,3,6,3,7,0,0,0,1,
22:4:18,23.2726,Chicken,10,8,8,0,0,0,0,0,10,0,0,0,0,0,2,6,3,7,0,0,0,2,
22:4:19,25.65098,Chicken,10,7,7,0,0,0,0,0,10,0,0,0,0,0,2,5,3,7,0,0,0,3,
22:4:27,41.13041,Chicken,10,7,0,7,0,0,0,0,10,7,0,0,0,0,2,5,3,7,0,0,0,3,
22:4:30,46.39773,Chicken,10,6,0,6,0,0,0,0,10,7,0,0,0,0,1,5,3,7,0,0,0,4,
22:4:43,73.51568,Chicken,10,5,0,5,0,0,0,0,10,7,0,0,0,0,1,4,3,7,0,0,0,5,
22:4:43,73.78368,Chicken,10,4,0,4,0,0,0,0,10,7,0,0,0,0,1,3,3,7,0,0,0,6,
22:4:47,81.10623,Chicken,10,4,0,0,4,0,0,0,10,7,4,0,0,0,1,3,3,7,0,0,0,6,
22:4:48,83.13805,Chicken,10,3,0,0,3,0,0,0,10,7,4,0,0,0,1,2,3,7,0,0,0,7,
22:5:7,121.1107,Chicken,10,3,0,0,0,3,0,0,10,7,4,3,0,0,1,2,3,7,0,0,0,7,
22:5:32,170.3885,Chicken,10,1,0,0,0,1,0,0,10,7,4,3,0,0,0,1,3,7,2,0,0,7,
22:5:32,171.6632,Chicken,10,0,0,0,0,0,0,0,10,7,4,3,0,0,0,0,3,7,3,0,0,7,
