System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:8:23,1.203235,Chicken,10,10,10,0,0,0,0,0,10,0,0,0,0,0,6,4,6,4,0,0,0,0,
0:8:38,32.89497,Chicken,10,9,9,0,0,0,0,0,10,0,0,0,0,0,5,4,6,4,0,0,0,1,
0:8:43,41.13293,Chicken,10,9,0,9,0,0,0,0,10,9,0,0,0,0,5,4,6,4,0,0,0,1,
0:8:50,56.84053,Chicken,10,8,0,8,0,0,0,0,10,9,0,0,0,0,5,3,6,4,0,0,0,2,
0:9:3,81.12261,Chicken,10,8,0,0,8,0,0,0,10,9,8,0,0,0,5,3,6,4,0,0,0,2,
0:9:23,121.0977,Chicken,10,8,0,0,0,8,0,0,10,9,8,8,0,0,5,3,6,4,0,0,0,2,
0:9:32,140.5865,Chicken,10,7,0,0,0,7,0,0,10,9,8,8,0,0,4,3,6,4,0,0,0,3,
0:9:35,146.1875,Chicken,13,10,3,0,0,7,0,0,13,9,8,8,0,0,7,3,9,4,0,0,0,3,
0:9:47,170.4032,Chicken,13,7,3,0,0,4,0,0,13,9,8,8,0,0,6,1,9,4,1,2,0,3,
0:9:55,186.1883,Chicken,13,7,0,3,0,4,0,0,13,12,8,8,0,0,6,1,9,4,1,2,0,3,
0:10:3,201.1551,Chicken,13,7,0,3,0,0,4,0,13,12,8,8,4,0,6,1,9,4,1,2,0,3,
0:10:14,223.7387,Chicken,13,6,0,3,0,0,3,0,13,12,8,8,4,0,6,0,9,4,1,2,0,4,
0:10:15,226.221,Chicken,13,6,0,0,3,0,3,0,13,12,11,8,4,0,6,0,9,4,1,2,0,4,
0:10:26,247.7362,Chicken,13,4,0,0,1,0,3,0,13,12,11,8,4,0,4,0,9,4,3,2,0,4,
0:10:35,266.2126,Chicken,13,4,0,0,0,1,3,0,13,12,11,9,4,0,4,0,9,4,3,2,0,4,
0:10:53,301.0839,Chicken,13,4,0,0,0,1,0,3,13,12,11,9,4,3,4,0,9,4,3,2,0,4,
0:10:53,302.0101,Chicken,13,3,0,0,0,1,0,2,13,12,11,9,4,3,3,0,9,4,3,2,1,4,
0:10:54,304.0485,Chicken,13,2,0,0,0,1,0,1,13,12,11,9,4,3,2,0,9,4,3,2,2,4,
0:10:55,305.0369,Chicken,13,1,0,0,0,1,0,0,13,12,11,9,4,3,1,0,9,4,3,2,3,4,
0:11:15,346.1706,Chicken,13,1,0,0,0,0,1,0,13,12,11,9,5,3,1,0,9,4,3,2,3,4,
0:11:43,401.1662,Chicken,13,0,0,0,0,0,0,0,13,12,11,9,5,3,0,0,9,4,3,2,3,5,
