System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
16:58:22,1.201912,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
16:59:3,83.59747,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
16:59:4,84.94907,Fox,6,5,0,5,0,0,0,0,6,6,0,0,0,0,2,3,2,4,0,0,0,1,
16:59:22,122.0893,Fox,6,5,0,0,5,0,0,0,6,6,5,0,0,0,2,3,2,4,0,0,0,1,
16:59:52,182.6239,Fox,6,5,0,0,0,5,0,0,6,6,5,5,0,0,2,3,2,4,0,0,0,1,
16:59:55,188.5468,Fox,6,4,0,0,0,4,0,0,6,6,5,5,0,0,2,2,2,4,0,0,0,2,
17:0:1,200.7206,Fox,8,6,2,0,0,4,0,0,8,6,5,5,0,0,4,2,4,4,0,0,0,2,
17:0:2,201.026,Fox,8,5,2,0,0,3,0,0,8,6,5,5,0,0,4,1,4,4,0,1,0,2,
17:0:32,262.1814,Fox,10,7,4,0,0,3,0,0,10,6,5,5,0,0,5,2,5,5,0,1,0,2,
17:0:39,276.0678,Fox,10,7,4,0,0,0,3,0,10,6,5,5,3,0,5,2,5,5,0,1,0,2,
17:0:43,283.2504,Fox,10,7,2,2,0,0,3,0,10,8,5,5,3,0,5,2,5,5,0,1,0,2,
17:1:2,321.7001,Fox,10,7,2,0,2,0,3,0,10,8,7,5,3,0,5,2,5,5,0,1,0,2,
17:1:5,327.8607,Fox,10,5,2,0,0,0,3,0,10,8,7,5,3,0,3,2,5,5,0,3,0,2,
17:1:6,330.4727,Fox,10,4,2,0,0,0,2,0,10,8,7,5,3,0,2,2,5,5,0,4,0,2,
17:1:13,344.709,Fox,10,4,0,2,0,0,2,0,10,10,7,5,3,0,2,2,5,5,0,4,0,2,
17:1:31,379.4601,Fox,12,6,2,2,0,0,2,0,12,10,7,5,3,0,3,3,6,6,0,4,0,2,
17:1:33,383.2173,Fox,12,6,2,0,2,0,2,0,12,10,9,5,3,0,3,3,6,6,0,4,0,2,
17:1:36,389.363,Fox,12,5,2,0,1,0,2,0,12,10,9,5,3,0,3,2,6,6,0,5,0,2,
17:1:48,413.5898,Fox,12,5,2,0,1,0,0,2,12,10,9,5,3,2,3,2,6,6,0,5,0,2,
17:1:49,415.0063,Fox,12,4,2,0,1,0,0,1,12,10,9,5,3,2,2,2,6,6,0,5,1,2,
17:1:50,417.006,Fox,12,3,2,0,1,0,0,0,12,10,9,5,3,2,2,1,6,6,0,5,2,2,
17:2:3,443.7047,Fox,12,3,2,0,0,1,0,0,12,10,9,6,3,2,2,1,6,6,0,5,2,2,
17:2:12,462.0077,Fox,12,3,0,2,0,1,0,0,12,12,9,6,3,2,2,1,6,6,0,5,2,2,
17:2:31,500.4911,Fox,12,3,0,0,2,1,0,0,12,12,11,6,3,2,2,1,6,6,0,5,2,2,
17:2:35,506.6288,Fox,12,2,0,0,1,1,0,0,12,12,11,6,3,2,2,0,6,6,0,6,2,2,
17:2:50,537.1914,Fox,12,2,0,0,1,0,1,0,12,12,11,6,4,2,2,0,6,6,0,6,2,2,
17:3:2,560.9846,Fox,12,2,0,0,0,1,1,0,12,12,11,7,4,2,2,0,6,6,0,6,2,2,
17:3:48,654.4759,Fox,12,2,0,0,0,0,2,0,12,12,11,7,5,2,2,0,6,6,0,6,2,2,
17:3:59,674.6841,Fox,12,2,0,0,0,0,1,1,12,12,11,7,5,3,2,0,6,6,0,6,2,2,
17:3:59,676.1218,Fox,12,1,0,0,0,0,1,0,12,12,11,7,5,3,1,0,6,6,0,6,3,2,
17:4:12,700.8883,Fox,12,0,0,0,0,0,0,0,12,12,11,7,5,3,0,0,6,6,0,7,3,2,
