System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
16:58:22,1.201912,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
16:59:7,91.10564,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,4,2,4,2,0,0,0,0,
16:59:28,133.0975,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,4,2,4,2,0,0,0,0,
16:59:52,182.3337,Lion,7,7,1,0,6,0,0,0,7,6,6,0,0,0,5,2,5,2,0,0,0,0,
17:0:1,199.093,Lion,7,7,1,0,0,6,0,0,7,6,6,6,0,0,5,2,5,2,0,0,0,0,
17:0:2,201.7203,Lion,7,2,1,0,0,1,0,0,7,6,6,6,0,0,2,0,5,2,4,1,0,0,
17:0:37,272.3517,Lion,7,2,0,1,0,1,0,0,7,7,6,6,0,0,2,0,5,2,4,1,0,0,
17:0:52,301.0661,Lion,7,2,0,1,0,0,1,0,7,7,6,6,1,0,2,0,5,2,4,1,0,0,
17:0:57,311.1239,Lion,7,1,0,0,0,0,1,0,7,7,6,6,1,0,1,0,5,2,4,2,0,0,
17:2:7,451.0632,Lion,7,1,0,0,0,0,0,1,7,7,6,6,1,1,1,0,5,2,4,2,0,0,
17:2:8,453.0425,Lion,7,0,0,0,0,0,0,0,7,7,6,6,1,1,0,0,5,2,4,2,1,0,
