System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
16:58:22,1.201912,Pig,6,5,5,0,0,0,0,0,6,0,0,0,0,0,1,4,1,5,0,0,0,1,
16:58:59,76.07071,Pig,6,5,0,5,0,0,0,0,6,5,0,0,0,0,1,4,1,5,0,0,0,1,
16:59:17,111.1048,Pig,6,5,0,0,5,0,0,0,6,5,5,0,0,0,1,4,1,5,0,0,0,1,
16:59:44,166.091,Pig,6,5,0,0,0,5,0,0,6,5,5,5,0,0,1,4,1,5,0,0,0,1,
16:59:55,187.9047,Pig,6,4,0,0,0,4,0,0,6,5,5,5,0,0,0,4,1,5,0,0,0,2,
17:0:1,200.2812,Pig,6,3,0,0,0,3,0,0,6,5,5,5,0,0,0,3,1,5,1,0,0,2,
17:0:27,251.1041,Pig,6,3,0,0,0,0,3,0,6,5,5,5,3,0,0,3,1,5,1,0,0,2,
17:1:29,376.0561,Pig,6,3,0,0,0,0,0,3,6,5,5,5,3,3,0,3,1,5,1,0,0,2,
17:1:30,378.0482,Pig,6,1,0,0,0,0,0,1,6,5,5,5,3,3,0,1,1,5,1,0,2,2,
17:1:31,380.0231,Pig,6,0,0,0,0,0,0,0,6,5,5,5,3,3,0,0,1,5,1,0,3,2,
