System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
16:58:22,1.201912,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
16:59:3,83.59747,Dog,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
16:59:22,122.0893,Dog,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
16:59:51,179.9692,Dog,7,7,1,0,6,0,0,0,7,6,6,0,0,0,4,3,4,3,0,0,0,0,
16:59:52,182.6239,Dog,7,7,1,0,0,6,0,0,7,6,6,6,0,0,4,3,4,3,0,0,0,0,
17:0:2,201.026,Dog,7,3,1,0,0,2,0,0,7,6,6,6,0,0,2,1,4,3,0,4,0,0,
17:0:26,250.439,Dog,8,4,2,0,0,2,0,0,8,6,6,6,0,0,2,2,4,4,0,4,0,0,
17:0:32,262.5092,Dog,8,4,1,1,0,2,0,0,8,7,6,6,0,0,2,2,4,4,0,4,0,0,
17:0:39,276.0678,Dog,8,4,1,1,0,0,2,0,8,7,6,6,2,0,2,2,4,4,0,4,0,0,
17:0:52,301.0058,Dog,8,4,1,0,1,0,2,0,8,7,7,6,2,0,2,2,4,4,0,4,0,0,
17:0:55,307.1402,Dog,8,3,1,0,0,0,2,0,8,7,7,6,2,0,1,2,4,4,0,5,0,0,
17:1:8,332.9766,Dog,8,3,0,1,0,0,2,0,8,8,7,6,2,0,1,2,4,4,0,5,0,0,
17:1:17,351.3734,Dog,8,2,0,1,0,0,1,0,8,8,7,6,2,0,0,2,4,4,0,6,0,0,
17:1:19,356.0712,Dog,8,1,0,1,0,0,0,0,8,8,7,6,2,0,0,1,4,4,0,7,0,0,
17:1:27,371.4563,Dog,8,1,0,0,1,0,0,0,8,8,8,6,2,0,0,1,4,4,0,7,0,0,
17:1:30,377.5942,Dog,8,0,0,0,0,0,0,0,8,8,8,6,2,0,0,0,4,4,0,8,0,0,
