System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
18:34:6,1.207481,Cow,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
18:34:19,27.2515,Cow,6,5,5,0,0,0,0,0,6,0,0,0,0,0,2,3,2,4,0,0,0,1,
18:34:42,73.12382,Cow,6,4,4,0,0,0,0,0,6,0,0,0,0,0,2,2,2,4,0,0,0,2,
18:34:55,98.68238,Cow,6,4,0,4,0,0,0,0,6,4,0,0,0,0,2,2,2,4,0,0,0,2,
18:35:18,144.167,Cow,6,4,0,0,4,0,0,0,6,4,4,0,0,0,2,2,2,4,0,0,0,2,
18:35:48,203.428,Cow,6,3,0,0,3,0,0,0,6,4,4,0,0,0,1,2,2,4,1,0,0,2,
18:35:54,215.6114,Cow,6,3,0,0,0,3,0,0,6,4,4,3,0,0,1,2,2,4,1,0,0,2,
18:36:2,232.0403,Cow,6,2,0,0,0,2,0,0,6,4,4,3,0,0,0,2,2,4,2,0,0,2,
18:36:49,326.1084,Cow,6,2,0,0,0,0,2,0,6,4,4,3,2,0,0,2,2,4,2,0,0,2,
18:38:11,488.6074,Cow,6,2,0,0,0,0,0,2,6,4,4,3,2,2,0,2,2,4,2,0,0,2,
18:38:11,490.0535,Cow,6,1,0,0,0,0,0,1,6,4,4,3,2,2,0,1,2,4,2,0,1,2,
18:38:12,491.0308,Cow,6,0,0,0,0,0,0,0,6,4,4,3,2,2,0,0,2,4,2,0,2,2,
