System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
18:34:6,1.207481,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,1,5,1,5,0,0,0,0,
18:34:48,83.65853,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,1,5,1,5,0,0,0,0,
18:35:7,122.0968,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,1,5,1,5,0,0,0,0,
18:35:12,131.7119,Fox,6,5,0,0,5,0,0,0,6,6,6,0,0,0,0,5,1,5,0,0,0,1,
18:35:37,182.6035,Fox,6,5,0,0,0,5,0,0,6,6,6,5,0,0,0,5,1,5,0,0,0,1,
18:35:46,201.0202,Fox,6,0,0,0,0,0,0,0,6,6,6,5,0,0,0,0,1,5,0,5,0,1,
