System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
22:9:12,1.20852,Chicken,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
22:9:17,12.05204,Chicken,6,5,5,0,0,0,0,0,6,0,0,0,0,0,3,2,4,2,0,0,0,1,
22:9:32,41.09563,Chicken,6,5,0,5,0,0,0,0,6,5,0,0,0,0,3,2,4,2,0,0,0,1,
22:9:52,81.14518,Chicken,6,5,0,0,5,0,0,0,6,5,5,0,0,0,3,2,4,2,0,0,0,1,
22:10:12,121.2598,Chicken,6,5,0,0,0,5,0,0,6,5,5,5,0,0,3,2,4,2,0,0,0,1,
22:10:52,201.1131,Chicken,6,5,0,0,0,0,5,0,6,5,5,5,5,0,3,2,4,2,0,0,0,1,
22:11:27,271.8896,Chicken,6,4,0,0,0,0,4,0,6,5,5,5,5,0,2,2,4,2,1,0,0,1,
22:11:42,301.093,Chicken,6,4,0,0,0,0,0,4,6,5,5,5,5,4,2,2,4,2,1,0,0,1,
22:11:43,303.0133,Chicken,6,2,0,0,0,0,0,2,6,5,5,5,5,4,2,0,4,2,1,0,2,1,
22:11:46,308.0151,Chicken,6,0,0,0,0,0,0,0,6,5,5,5,5,4,0,0,4,2,1,0,4,1,
