System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
23:46:43,1.203905,Lion,4,4,4,0,0,0,0,0,4,0,0,0,0,0,1,3,1,3,0,0,0,0,
23:47:28,91.08774,Lion,4,4,0,4,0,0,0,0,4,4,0,0,0,0,1,3,1,3,0,0,0,0,
23:47:49,133.1066,Lion,4,4,0,0,4,0,0,0,4,4,4,0,0,0,1,3,1,3,0,0,0,0,
23:48:22,199.0942,Lion,4,4,0,0,0,4,0,0,4,4,4,4,0,0,1,3,1,3,0,0,0,0,
23:49:13,301.0994,Lion,4,4,0,0,0,0,4,0,4,4,4,4,4,0,1,3,1,3,0,0,0,0,
23:49:31,336.7968,Lion,5,5,1,0,0,0,4,0,5,4,4,4,4,0,1,4,1,4,0,0,0,0,
23:50:16,426.8149,Lion,5,5,0,1,0,0,4,0,5,5,4,4,4,0,1,4,1,4,0,0,0,0,
23:50:25,443.8307,Lion,6,6,1,1,0,0,4,0,6,5,4,4,4,0,2,4,2,4,0,0,0,0,
23:50:26,447.6429,Lion,6,5,1,0,0,0,4,0,6,5,4,4,4,0,2,3,2,4,0,1,0,0,
23:50:28,451.0935,Lion,6,5,1,0,0,0,0,4,6,5,4,4,4,4,2,3,2,4,0,1,0,0,
23:50:41,477.3406,Lion,6,4,1,0,0,0,0,3,6,5,4,4,4,4,2,2,2,4,1,1,0,0,
23:50:43,481.1514,Lion,6,3,1,0,0,0,0,2,6,5,4,4,4,4,2,1,2,4,1,1,1,0,
23:50:48,491.1989,Lion,6,2,1,0,0,0,0,1,6,5,4,4,4,4,2,0,2,4,1,1,2,0,
23:51:10,533.8258,Lion,6,2,0,1,0,0,0,1,6,6,4,4,4,4,2,0,2,4,1,1,2,0,
23:51:10,534.2372,Lion,7,3,1,1,0,0,0,1,7,6,4,4,4,4,2,1,2,5,1,1,2,0,
23:51:23,561.4094,Lion,7,2,1,1,0,0,0,0,7,6,4,4,4,4,1,1,2,5,1,1,3,0,
23:51:31,575.8203,Lion,7,2,1,0,1,0,0,0,7,6,5,4,4,4,1,1,2,5,1,1,3,0,
23:51:55,624.23,Lion,7,2,0,1,1,0,0,0,7,7,5,4,4,4,1,1,2,5,1,1,3,0,
23:52:4,641.8321,Lion,7,2,0,1,0,1,0,0,7,7,5,5,4,4,1,1,2,5,1,1,3,0,
23:52:16,666.2662,Lion,7,2,0,0,1,1,0,0,7,7,6,5,4,4,1,1,2,5,1,1,3,0,
23:52:42,719.1104,Lion,8,3,1,0,1,1,0,0,8,7,6,5,4,4,1,2,2,6,1,1,3,0,
23:52:49,732.2483,Lion,8,3,1,0,0,2,0,0,8,7,6,6,4,4,1,2,2,6,1,1,3,0,
23:52:55,743.8519,Lion,8,3,1,0,0,1,1,0,8,7,6,6,5,4,1,2,2,6,1,1,3,0,
23:53:27,809.1401,Lion,8,3,0,1,0,1,1,0,8,8,6,6,5,4,1,2,2,6,1,1,3,0,
23:53:30,815.0405,Lion,9,4,1,1,0,1,1,0,9,8,6,6,5,4,1,3,2,7,1,1,3,0,
23:53:31,815.7266,Lion,9,3,1,1,0,0,1,0,9,8,6,6,5,4,1,2,2,7,1,2,3,0,
23:53:38,830.0082,Lion,9,2,1,0,0,0,1,0,9,8,6,6,5,4,1,1,2,7,1,3,3,0,
23:54:10,893.868,Lion,9,2,1,0,0,0,0,1,9,8,6,6,5,5,1,1,2,7,1,3,3,0,
23:54:15,905.0872,Lion,9,2,0,1,0,0,0,1,9,9,6,6,5,5,1,1,2,7,1,3,3,0,
23:54:26,925.9655,Lion,9,1,0,0,0,0,0,1,9,9,6,6,5,5,1,0,2,7,1,4,3,0,
23:54:30,933.9485,Lion,9,0,0,0,0,0,0,0,9,9,6,6,5,5,0,0,2,7,1,4,4,0,
