System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:14:38,1.211083,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,5,1,5,1,0,0,0,0,
19:15:20,83.58675,Dog,6,6,0,6,0,0,0,0,6,6,0,0,0,0,5,1,5,1,0,0,0,0,
19:15:39,122.0984,Dog,6,6,0,0,6,0,0,0,6,6,6,0,0,0,5,1,5,1,0,0,0,0,
19:16:9,182.5926,Dog,6,6,0,0,0,6,0,0,6,6,6,6,0,0,5,1,5,1,0,0,0,0,
19:16:18,200.9913,Dog,6,3,0,0,0,3,0,0,6,6,6,6,0,0,3,0,5,1,0,3,0,0,
19:16:36,236.5253,Dog,7,4,1,0,0,3,0,0,7,6,6,6,0,0,4,0,6,1,0,3,0,0,
19:16:56,276.1281,Dog,7,4,1,0,0,0,3,0,7,6,6,6,3,0,4,0,6,1,0,3,0,0,
19:17:17,319.0523,Dog,7,4,0,1,0,0,3,0,7,7,6,6,3,0,4,0,6,1,0,3,0,0,
19:17:36,357.5294,Dog,7,4,0,0,1,0,3,0,7,7,7,6,3,0,4,0,6,1,0,3,0,0,
19:17:40,363.7282,Dog,7,3,0,0,0,0,3,0,7,7,7,6,3,0,3,0,6,1,0,4,0,0,
19:18:5,413.5901,Dog,7,3,0,0,0,0,0,3,7,7,7,6,3,3,3,0,6,1,0,4,0,0,
19:18:5,414.0414,Dog,7,2,0,0,0,0,0,2,7,7,7,6,3,3,2,0,6,1,0,4,1,0,
19:18:7,418.0244,Dog,7,0,0,0,0,0,0,0,7,7,7,6,3,3,0,0,6,1,0,4,3,0,
