System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:14:38,1.211083,Pig,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
19:15:15,74.41347,Pig,6,5,5,0,0,0,0,0,6,0,0,0,0,0,3,2,3,3,0,0,0,1,
19:15:16,76.13332,Pig,6,5,0,5,0,0,0,0,6,5,0,0,0,0,3,2,3,3,0,0,0,1,
19:15:33,111.1221,Pig,6,5,0,0,5,0,0,0,6,5,5,0,0,0,3,2,3,3,0,0,0,1,
19:15:52,149.3588,Pig,6,4,0,0,4,0,0,0,6,5,5,0,0,0,3,1,3,3,0,0,0,2,
19:16:1,166.1406,Pig,6,4,0,0,0,4,0,0,6,5,5,4,0,0,3,1,3,3,0,0,0,2,
19:16:14,192.0064,Pig,6,3,0,0,0,3,0,0,6,5,5,4,0,0,2,1,3,3,0,0,0,3,
19:16:18,200.2533,Pig,6,2,0,0,0,2,0,0,6,5,5,4,0,0,1,1,3,3,1,0,0,3,
19:16:43,251.1062,Pig,6,2,0,0,0,0,2,0,6,5,5,4,2,0,1,1,3,3,1,0,0,3,
19:17:46,376.1066,Pig,6,2,0,0,0,0,0,2,6,5,5,4,2,2,1,1,3,3,1,0,0,3,
19:17:46,377.029,Pig,6,1,0,0,0,0,0,1,6,5,5,4,2,2,0,1,3,3,1,0,1,3,
19:17:47,379.0548,Pig,6,0,0,0,0,0,0,0,6,5,5,4,2,2,0,0,3,3,1,0,2,3,
