System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:14:38,1.211083,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,5,1,5,1,0,0,0,0,
19:14:45,14.75024,Fox,6,5,5,0,0,0,0,0,6,0,0,0,0,0,4,1,5,1,0,0,0,1,
19:15:20,83.58675,Fox,6,5,0,5,0,0,0,0,6,5,0,0,0,0,4,1,5,1,0,0,0,1,
19:15:39,122.0984,Fox,6,5,0,0,5,0,0,0,6,5,5,0,0,0,4,1,5,1,0,0,0,1,
19:16:9,182.5926,Fox,6,5,0,0,0,5,0,0,6,5,5,5,0,0,4,1,5,1,0,0,0,1,
19:16:18,200.9913,Fox,6,3,0,0,0,3,0,0,6,5,5,5,0,0,2,1,5,1,1,1,0,1,
19:16:50,263.559,Fox,6,2,0,0,0,2,0,0,6,5,5,5,0,0,1,1,5,1,1,1,0,2,
19:16:56,276.1281,Fox,6,2,0,0,0,0,2,0,6,5,5,5,2,0,1,1,5,1,1,1,0,2,
19:16:56,277.3182,Fox,6,1,0,0,0,0,1,0,6,5,5,5,2,0,1,0,5,1,1,1,0,3,
19:18:5,413.5901,Fox,6,1,0,0,0,0,0,1,6,5,5,5,2,1,1,0,5,1,1,1,0,3,
19:18:6,416.0118,Fox,6,0,0,0,0,0,0,0,6,5,5,5,2,1,0,0,5,1,1,1,1,3,
