System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
5:47:46,1.21263,Pig,8,8,8,0,0,0,0,0,8,0,0,0,0,0,2,6,2,6,0,0,0,0,
5:48:24,76.09206,Pig,8,8,0,8,0,0,0,0,8,8,0,0,0,0,2,6,2,6,0,0,0,0,
5:48:41,111.1123,Pig,8,8,0,0,8,0,0,0,8,8,8,0,0,0,2,6,2,6,0,0,0,0,
5:48:54,136.728,Pig,8,7,0,0,7,0,0,0,8,8,8,0,0,0,1,6,2,6,0,0,0,1,
5:49:9,166.0961,Pig,8,7,0,0,0,7,0,0,8,8,8,7,0,0,1,6,2,6,0,0,0,1,
5:49:14,176.7894,Pig,8,4,0,0,0,4,0,0,8,8,8,7,0,0,0,4,2,6,3,0,0,1,
5:49:51,251.1048,Pig,8,4,0,0,0,0,4,0,8,8,8,7,4,0,0,4,2,6,3,0,0,1,
5:50:54,376.0852,Pig,8,4,0,0,0,0,0,4,8,8,8,7,4,4,0,4,2,6,3,0,0,1,
5:51:4,396.1848,Pig,8,2,0,0,0,0,0,2,8,8,8,7,4,4,0,2,2,6,3,0,2,1,
5:51:13,415.5397,Pig,8,1,0,0,0,0,0,1,8,8,8,7,4,4,0,1,2,6,3,0,2,2,
5:51:44,476.3409,Pig,8,0,0,0,0,0,0,0,8,8,8,7,4,4,0,0,2,6,3,0,3,2,
